FID_1,id,waddrid,wxcord,wycord,TAZID,COUNTYID,STATEID,AREA_TYPE,DISTR_ID,SDISTR_ID,EXTERNAL
361,361,23 N CREST RD_CHATTANOOGA_TN,-85.25733000000,35.03121190000,332,65,47,3,2,18,0
168,168,1425 S MOORE RD_EAST RIDGE_TN,-85.23737500000,34.99672300000,456,65,47,3,4,17,0
569,569,4117 RINGGOLD RD_CHATTANOOGA_TN,-85.24666700000,34.99799400000,456,65,47,3,4,17,0
573,573,4131 RINGGOLD RD_CHATTANOOGA_TN,-85.24532000000,34.99820800000,456,65,47,3,4,17,0
933,933,800 BELVOIR AVENUE_CHATTANOOGA_TN,-85.24424700000,35.00331100000,456,65,47,3,4,17,0
1039,1039,941 SPRING CREEK RD_CHATTANOOGA_TN,-85.21891650000,34.99884000000,708,65,47,3,4,17,0
1151,1151,YALE ST / GRASTON AVE_EAST RIDGE_TN,-85.22167260000,34.99815590000,708,65,47,3,4,17,0
42,42,103 WEST LAKE AVENUE_ROSSVILLE_GA,-85.28876100000,34.98279600000,167,295,13,2,11,30,0
64,64,1100 MCFARLAND AVE_ROSSVILLE_GA,-85.29311510000,34.97349520000,167,295,13,2,11,30,0
72,72,1111 HENDERSON AVE_ROSSVILLE_GA,-85.29799000000,34.97245900000,167,295,13,2,11,30,0
458,458,316 BULL DOG TRL_ROSSVILLE_GA,-85.29667000000,34.98132000000,167,295,13,2,11,30,0
938,938,800 WALKER AVE_ROSSVILLE_GA,-85.30009200000,34.97458100000,167,295,13,2,11,30,0
944,944,801 MCFARLAND AVENUE_ROSSVILLE_GA,-85.29038400000,34.97813100000,167,295,13,2,11,30,0
250,250,193 CHESTNUT STREET_CHATTANOOGA_TN,-85.31189100000,35.05518200000,231,65,47,1,1,2,0
1,1,1 CAMERON HILL CIR_CHATTANOOGA_TN,-85.31764400000,35.05328200000,219,65,47,2,1,2,0
548,548,401 GATEWAY AVE_CHATTANOOGA_TN,-85.31526600000,35.05143600000,219,65,47,2,1,2,0
574,574,415 CAMERON CIR_CHATTANOOGA_TN,-85.31718470000,35.05103920000,219,65,47,2,1,2,0
659,659,499 MARTIN LUTHER KING BLVD_CHATTANOOGA_TN,-85.31803870000,35.04816640000,219,65,47,2,1,2,0
93,93,1200 GROVE STREET CT_CHATTANOOGA_TN,-85.31783100000,35.04373600000,849,65,47,2,1,4,0
108,108,1211 BOYNTON DRIVE_CHATTANOOGA_TN,-85.31715900000,35.04477600000,849,65,47,2,1,4,0
638,638,472 MARTIN LUTHER KING BLVD_CHATTANOOGA_TN,-85.31773520000,35.04785800000,849,65,47,2,1,4,0
310,310,2101 BROAD ST_CHATTANOOGA_TN,-85.31407790000,35.03263250000,255,65,47,2,1,4,0
688,688,519 E 4TH ST_CHATTANOOGA_TN,-85.30391580000,35.05224380000,234,65,47,1,1,3,0
822,822,651 E 4TH ST # 402_CHATTANOOGA_TN,-85.30203800000,35.05190800000,234,65,47,1,1,3,0
823,823,651 E 4TH ST #200_CHATTANOOGA_TN,-85.30203800000,35.05190800000,234,65,47,1,1,3,0
869,869,705 E 4TH ST_CHATTANOOGA_TN,-85.30117000000,35.05158300000,234,65,47,1,1,3,0
481,481,334 MARKET ST_CHATTANOOGA_TN,-85.30944835000,35.05250870000,238,65,47,1,1,2,0
538,538,400 WALNUT ST_CHATTANOOGA_TN,-85.30754100000,35.05228510000,238,65,47,1,1,2,0
1077,1077,BROAD ST / W 3RD ST_CHATTANOOGA_TN,-85.31063520000,35.05349300000,232,65,47,1,1,2,0
1147,1147,W 3RD ST / BROAD ST_CHATTANOOGA_TN,-85.31063520000,35.05349300000,232,65,47,1,1,2,0
429,429,300 CHESTNUT ST_CHATTANOOGA_TN,-85.31180000000,35.05346000000,230,65,47,1,1,2,0
317,317,211 WEST 6TH STREET_CHATTANOOGA_TN,-85.31180100000,35.04963000000,221,65,47,1,1,2,0
545,545,401 CHESTNUT ST #230_CHATTANOOGA_TN,-85.31214790000,35.05179100000,221,65,47,1,1,2,0
546,546,401 CHESTNUT ST_CHATTANOOGA_TN,-85.31214800000,35.05179100000,221,65,47,1,1,2,0
552,552,401 W 6TH ST_CHATTANOOGA_TN,-85.31355090000,35.04960040000,221,65,47,1,1,2,0
706,706,535 CHESTNUT ST_CHATTANOOGA_TN,-85.31184553000,35.05016857000,221,65,47,1,1,2,0
278,278,201 BROAD ST_CHATTANOOGA_TN,-85.31118900000,35.05440300000,247,65,47,1,1,2,0
271,271,2001 RIVERSIDE DR_CHATTANOOGA_TN,-85.27723100000,35.05828000000,885,65,47,2,2,6,0
276,276,2009 CURTAIN POLE RD_CHATTANOOGA_TN,-85.27551500000,35.06248800000,885,65,47,2,2,6,0
1041,1041,950 RIVERSIDE DR_CHATTANOOGA_TN,-85.28642067000,35.05275533000,754,65,47,2,1,3,0
3,3,1 SISKIN PLAZA_CHATTANOOGA_TN,-85.29167500000,35.05034700000,752,65,47,2,1,3,0
262,262,200 CENTRAL AVE_CHATTANOOGA_TN,-85.28796300000,35.04727200000,752,65,47,2,1,3,0
433,433,300 WIEHL ST_CHATTANOOGA_TN,-85.28971510000,35.04798800000,752,65,47,2,1,3,0
1007,1007,910 BLACKFORD ST #150_CHATTANOOGA_TN,-85.29093190000,35.04978110000,752,65,47,2,1,3,0
1008,1008,910 BLACKFORD ST_CHATTANOOGA_TN,-85.29093193000,35.04978107000,752,65,47,2,1,3,0
1017,1017,921 E 3RD ST_CHATTANOOGA_TN,-85.29210900000,35.04902300000,752,65,47,2,1,3,0
1028,1028,929 3RD ST_CHATTANOOGA_TN,-85.29193040000,35.04832350000,752,65,47,2,1,3,0
1031,1031,931 E 3RD ST_CHATTANOOGA_TN,-85.29189880000,35.04829100000,752,65,47,2,1,3,0
1054,1054,975 E 3RD ST_CHATTANOOGA_TN,-85.28919561000,35.04937705000,752,65,47,2,1,3,0
1055,1055,979 E 3RD ST_CHATTANOOGA_TN,-85.29092270000,35.04793400000,752,65,47,2,1,3,0
1089,1089,E 3RD ST / CENTRAL AVE_CHATTANOOGA_TN,-85.28818640000,35.04689330000,752,65,47,2,1,3,0
658,658,499 COLLINS ST_CHATTANOOGA_TN,-85.29570430000,35.04772130000,278,65,47,2,1,3,0
854,854,700 VINE STREET_CHATTANOOGA_TN,-85.29875600000,35.04773700000,278,65,47,2,1,3,0
980,980,855 E 5TH ST_CHATTANOOGA_TN,-85.29487200000,35.04738500000,278,65,47,2,1,3,0
824,824,651 E 5TH ST_CHATTANOOGA_TN,-85.30256230000,35.05035300000,233,65,47,1,1,3,0
427,427,298 E 6TH ST_CHATTANOOGA_TN,-85.30639800000,35.04975250000,236,65,47,1,1,2,0
663,663,500 WALNUT ST_CHATTANOOGA_TN,-85.30697400000,35.05035900000,236,65,47,1,1,2,0
280,280,201 E 5TH ST_CHATTANOOGA_TN,-85.30749160000,35.05100340000,239,65,47,1,1,2,0
604,604,436 MARKET STREET_CHATTANOOGA_TN,-85.30922400000,35.05107800000,239,65,47,1,1,2,0
708,708,537 MARKET ST_CHATTANOOGA_TN,-85.31005390000,35.04994400000,224,65,47,1,1,2,0
1078,1078,BROAD ST / W 6TH ST_CHATTANOOGA_TN,-85.31053170000,35.04965750000,224,65,47,1,1,2,0
1121,1121,MARKET ST / W 6TH ST_CHATTANOOGA_TN,-85.30970540000,35.04969300000,224,65,47,1,1,2,0
492,492,3417 AMNICOLA HWY_CHATTANOOGA_TN,-85.26259990000,35.08414810000,884,65,47,2,2,6,0
131,131,1300 CLEVELAND AVE_CHATTANOOGA_TN,-85.27835400000,35.04552800000,286,65,47,2,2,5,0
549,549,401 N HOLTZCLAW AVE_CHATTANOOGA_TN,-85.27987170000,35.04380720000,286,65,47,2,2,5,0
60,60,110 N GREENWOOD AVE_CHATTANOOGA_TN,-85.28051790000,35.04008290000,723,65,47,2,2,5,0
156,156,1401 OAK STREET_CHATTANOOGA_TN,-85.27999600000,35.03985200000,723,65,47,2,2,5,0
174,174,149 N GEENWOOD AVE_CHATTANOOGA_TN,-85.28102400000,35.03926890000,723,65,47,2,2,5,0
194,194,1600 E 3RD ST_CHATTANOOGA_TN,-85.27645600000,35.04162100000,723,65,47,2,2,5,0
61,61,1100 E 3RD ST_CHATTANOOGA_TN,-85.28817400000,35.04585300000,285,65,47,2,1,3,0
206,206,1704 VINE ST_CHATTANOOGA_TN,-85.27622800000,35.03819000000,724,65,47,2,2,5,0
229,229,1815 MCCALLIE AVE_CHATTANOOGA_TN,-85.27490000000,35.03627500000,724,65,47,2,2,5,0
318,318,2113 MCCALLIE AVENUE_CHATTANOOGA_TN,-85.27134600000,35.03475800000,724,65,47,2,2,5,0
1123,1123,MCCALLIE AVE / N WILLOW ST_CHATTANOOGA_TN,-85.27125470000,35.03463900000,724,65,47,2,2,5,0
225,225,1800 MCCALLIE AVE_CHATTANOOGA_TN,-85.27582900000,35.03605100000,317,65,47,2,2,5,0
56,56,1090 MCCALLIE AVE_CHATTANOOGA_TN,-85.28594690000,35.03957800000,294,65,47,2,2,5,0
58,58,1092 CHAMBERLAIN AVE_CHATTANOOGA_TN,-85.28613180000,35.03816470000,294,65,47,2,2,5,0
684,684,512 NATIONAL AVENUE_CHATTANOOGA_TN,-85.28594600000,35.03773500000,294,65,47,2,2,5,0
99,99,1201 EAST MAIN ST_CHATTANOOGA_TN,-85.28951200000,35.02996700000,299,65,47,2,2,5,0
113,113,1221 E MAIN ST_CHATTANOOGA_TN,-85.28859100000,35.02941200000,299,65,47,2,2,5,0
130,130,1300 CENTRAL AVE_CHATTANOOGA_TN,-85.29489400000,35.03316000000,299,65,47,2,2,5,0
154,154,1400 MARKET ST_CHATTANOOGA_TN,-85.30689020000,35.03720590000,266,65,47,2,1,4,0
1002,1002,902 MCCALLIE AVE_CHATTANOOGA_TN,-85.29286600000,35.04234900000,293,65,47,2,1,3,0
104,104,1209 E 23RD ST_CHATTANOOGA_TN,-85.29358260000,35.02293700000,297,65,47,2,2,5,0
227,227,1801 S HOLTZCLAW AVE_CHATTANOOGA_TN,-85.29138390000,35.02503400000,297,65,47,2,2,5,0
228,228,1801 SOUTH HOLTZCLAW AVENUE_CHATTANOOGA_TN,-85.29138400000,35.02503400000,297,65,47,2,2,5,0
275,275,2007 POLK ST_CHATTANOOGA_TN,-85.29665900000,35.02512200000,297,65,47,2,2,5,0
344,344,2205 S HOLTZCLAW AVE_CHATTANOOGA_TN,-85.29160890000,35.02300400000,297,65,47,2,2,5,0
345,345,2205 SOUTH HOLTZCLAW AVENUE_CHATTANOOGA_TN,-85.29160900000,35.02300400000,297,65,47,2,2,5,0
335,335,218 E MAIN ST_CHATTANOOGA_TN,-85.30481300000,35.03493400000,273,65,47,2,1,4,0
200,200,1619 ROSSVILLE AVENUE_CHATTANOOGA_TN,-85.30489100000,35.03389500000,267,65,47,2,1,4,0
437,437,301 E 20TH ST_CHATTANOOGA_TN,-85.30557800000,35.03084200000,267,65,47,2,1,4,0
1088,1088,E 20TH ST / WASHINGTON ST_CHATTANOOGA_TN,-85.30538230000,35.03028650000,267,65,47,2,1,4,0
779,779,611 MCCALLIE AVE_CHATTANOOGA_TN,-85.30040310000,35.04553930000,279,65,47,2,1,3,0
792,792,615 MCCALLIE AVE # 1151_CHATTANOOGA_TN,-85.29945000000,35.04567700000,279,65,47,2,1,3,0
793,793,615 MCCALLIE AVE_CHATTANOOGA_TN,-85.29945000000,35.04567700000,279,65,47,2,1,3,0
954,954,812 US 64_CHATTANOOGA_TN,-85.29580230000,35.04377050000,279,65,47,2,1,3,0
1128,1128,OAK ST / PALMETTO ST_CHATTANOOGA_TN,-85.29533890000,35.04465240000,279,65,47,2,1,3,0
943,943,801 MCCALLIE AVE_CHATTANOOGA_TN,-85.29539160000,35.04370370000,290,65,47,2,1,3,0
366,366,2305 EAST 3RD STREET_CHATTANOOGA_TN,-85.26588300000,35.03930200000,721,65,47,2,2,5,0
413,413,2713 GLENWOOD PKWY_CHATTANOOGA_TN,-85.25981300000,35.03509500000,721,65,47,2,2,5,0
416,416,2800 MCCALLIE AVE_CHATTANOOGA_TN,-85.26150890000,35.03130170000,721,65,47,2,2,5,0
662,662,500 GLENWOOD DR_CHATTANOOGA_TN,-85.26062000000,35.03919160000,721,65,47,2,2,5,0
50,50,107 DODDS AVE_CHATTANOOGA_TN,-85.26383470000,35.03185840000,324,65,47,2,2,5,0
368,368,2312 DUNCAN AVE_CHATTANOOGA_TN,-85.26875500000,35.03220200000,324,65,47,2,2,5,0
375,375,2412 MCCALLIE AVE_CHATTANOOGA_TN,-85.26639000000,35.03252600000,324,65,47,2,2,5,0
339,339,2200 E 3RD ST_CHATTANOOGA_TN,-85.26772200000,35.03908000000,726,65,47,2,2,5,0
342,342,2205 IVY ST_CHATTANOOGA_TN,-85.26874100000,35.03696400000,726,65,47,2,2,5,0
343,343,2205 MCCALLIE AVE_CHATTANOOGA_TN,-85.26931100000,35.03540300000,726,65,47,2,2,5,0
362,362,2300 E 3RD ST_CHATTANOOGA_TN,-85.26652500000,35.03832400000,726,65,47,2,2,5,0
369,369,2333 MCCALLIE AVE_CHATTANOOGA_TN,-85.26772755000,35.03459018000,726,65,47,2,2,5,0
376,376,2415 MCCALLIE AVE_CHATTANOOGA_TN,-85.26584700000,35.03312700000,726,65,47,2,2,5,0
1005,1005,904 CLIFTON PL_CHATTANOOGA_TN,-85.27217880000,35.02868530000,322,65,47,2,2,5,0
1067,1067,BAILEY AVE / S WILLOW ST_CHATTANOOGA_TN,-85.27284240000,35.03218260000,322,65,47,2,2,5,0
224,224,1800 E 18TH ST_CHATTANOOGA_TN,-85.27852000000,35.02206800000,315,65,47,2,2,5,0
145,145,1313 EAST 12TH STREET_CHATTANOOGA_TN,-85.28593300000,35.03151900000,314,65,47,2,2,5,0
188,188,1511 TENNESSEE 17_CHATTANOOGA_TN,-85.28507200000,35.02783970000,314,65,47,2,2,5,0
204,204,1701 E MAIN ST_CHATTANOOGA_TN,-85.28248000000,35.02721600000,314,65,47,2,2,5,0
286,286,2012 ANDERSON AVE_CHATTANOOGA_TN,-85.27579600000,35.02898600000,314,65,47,2,2,5,0
1134,1134,S HOLLY ST / BENNETT AVE_CHATTANOOGA_TN,-85.28258840000,35.03083410000,314,65,47,2,2,5,0
140,140,1303 E 23RD ST_CHATTANOOGA_TN,-85.29153500000,35.02218000000,316,65,47,2,2,5,0
226,226,1801 EAST 23RD STREET_CHATTANOOGA_TN,-85.28677200000,35.02085500000,316,65,47,2,2,5,0
268,268,2000 SOUTH WILLOW ST_CHATTANOOGA_TN,-85.27977900000,35.01957300000,316,65,47,2,2,5,0
285,285,2010 E 20TH ST_CHATTANOOGA_TN,-85.28116970000,35.02087600000,316,65,47,2,2,5,0
242,242,1903 E 24TH STREET PL_CHATTANOOGA_TN,-85.28480100000,35.01712400000,319,65,47,2,4,10,0
371,371,2395 ROSSVILLE BOULEVARD_CHATTANOOGA_TN,-85.29638400000,35.02239800000,302,65,47,2,2,5,0
392,392,2600 4TH AVE_CHATTANOOGA_TN,-85.28213800000,35.01277700000,415,65,47,2,4,10,0
329,329,2140 E 28TH ST_CHATTANOOGA_TN,-85.28408200000,35.01103800000,413,65,47,2,4,10,0
1111,1111,INTERSTATE 24 / HWY 27_CHATTANOOGA_TN,-85.29625550000,35.01998980000,828,65,47,2,4,10,0
396,396,2605 EAST 30TH STREET_CHATTANOOGA_TN,-85.27954600000,35.00772400000,416,65,47,2,4,10,0
577,577,419 MCCALLIE AVE_CHATTANOOGA_TN,-85.30468000000,35.04757400000,277,65,47,1,1,3,0
387,387,2525 DESALES AVE_CHATTANOOGA_TN,-85.26022479000,35.04176093000,731,65,47,2,2,5,0
406,406,2700 PARKWOOD AVENUE_CHATTANOOGA_TN,-85.25741300000,35.03941100000,731,65,47,2,2,5,0
769,769,605 GLENWOOD DR # 404_CHATTANOOGA_TN,-85.25949000000,35.03977300000,731,65,47,2,2,5,0
791,791,615 DERBY ST_CHATTANOOGA_TN,-85.26283096000,35.04155600000,731,65,47,2,2,5,0
1102,1102,GLENWOOD DR / CITICO AVE_CHATTANOOGA_TN,-85.25942540000,35.04089360000,731,65,47,2,2,5,0
1103,1103,GLENWOOD DR / DESALES AVE_CHATTANOOGA_TN,-85.25940450000,35.04046890000,731,65,47,2,2,5,0
414,414,2746 RINGGOLD RD_EAST RIDGE_TN,-85.26757620000,35.00898930000,420,65,47,2,4,10,0
446,446,310 DODDS AVE_CHATTANOOGA_TN,-85.26403200000,35.03121210000,328,65,47,2,2,5,0
661,661,500 DODDS AVENUE_CHATTANOOGA_TN,-85.26557640000,35.02877710000,328,65,47,2,2,5,0
382,382,2500 DODDS AVE_CHATTANOOGA_TN,-85.27350810000,35.01565370000,331,65,47,2,2,5,0
488,488,3400 DODDS AVE_CHATTANOOGA_TN,-85.27350810000,35.01565370000,331,65,47,2,2,5,0
25,25,1005 DODDS AVENUE_CHATTANOOGA_TN,-85.26773400000,35.02590700000,327,65,47,2,2,5,0
240,240,1901 DODDS AVE_CHATTANOOGA_TN,-85.27237070000,35.01796490000,321,65,47,2,2,5,0
367,367,2310 EAST 23RD STREET_CHATTANOOGA_TN,-85.27666700000,35.01627300000,321,65,47,2,2,5,0
511,511,3623 WELDON DR_CHATTANOOGA_TN,-85.25529200000,35.00053400000,425,65,47,3,4,17,0
513,513,3701 RINGGOLD RD_EAST RIDGE_TN,-85.25808670000,35.00099110000,425,65,47,3,4,17,0
477,477,3310 ALTA VISTA DR_CHATTANOOGA_TN,-85.25492300000,35.02330600000,426,65,47,3,2,18,0
494,494,3424 GLENDON DR_CHATTANOOGA_TN,-85.25080270000,35.02033950000,426,65,47,3,2,18,0
503,503,3520 BRAINERD RD_CHATTANOOGA_TN,-85.24834500000,35.02403500000,426,65,47,3,2,18,0
561,561,409 SOUTH GERMANTOWN ROAD_CHATTANOOGA_TN,-85.25120200000,35.01620600000,426,65,47,3,2,18,0
812,812,633 CHESTNUT ST_CHATTANOOGA_TN,-85.31211700000,35.04852500000,220,65,47,1,1,1,0
851,851,699 PINE ST_CHATTANOOGA_TN,-85.31264140000,35.04831070000,220,65,47,1,1,1,0
947,947,801 PINE ST_CHATTANOOGA_TN,-85.31308700000,35.04722200000,220,65,47,1,1,1,0
585,585,429 BROAD ST_CHATTANOOGA_TN,-85.31127300000,35.05133690000,215,65,47,1,1,2,0
707,707,537 BROAD ST_CHATTANOOGA_TN,-85.31072500000,35.04972240000,215,65,47,1,1,2,0
940,940,801 BROAD ST # 100_CHATTANOOGA_TN,-85.31113300000,35.04687400000,214,65,47,1,1,1,0
941,941,801 BROAD ST # 600_CHATTANOOGA_TN,-85.31113300000,35.04687400000,214,65,47,1,1,1,0
942,942,801 BROAD ST_CHATTANOOGA_TN,-85.31097860000,35.04691425000,214,65,47,1,1,1,0
953,953,811 BROAD ST_CHATTANOOGA_TN,-85.31091000000,35.04672990000,214,65,47,1,1,1,0
4,4,1 UNION SQ # 100_CHATTANOOGA_TN,-85.31093800000,35.04535800000,216,65,47,1,1,1,0
5,5,1 UNION SQ # 1_CHATTANOOGA_TN,-85.31093800000,35.04535800000,216,65,47,1,1,1,0
6,6,1 UNION SQ # 500_CHATTANOOGA_TN,-85.31093800000,35.04535800000,216,65,47,1,1,1,0
7,7,1 UNION SQ_CHATTANOOGA_TN,-85.31093155000,35.04537437000,216,65,47,1,1,1,0
265,265,200 STATE HIGHWAY 316_CHATTANOOGA_TN,-85.31163460000,35.04566760000,216,65,47,1,1,1,0
77,77,1120 KING ST_CHATTANOOGA_TN,-85.30533900000,35.04149500000,263,65,47,2,1,3,0
127,127,1298 PEEPLES ST_CHATTANOOGA_TN,-85.30028130000,35.03833700000,263,65,47,2,1,3,0
132,132,1300 MARKET STREET_CHATTANOOGA_TN,-85.30753000000,35.03934900000,263,65,47,2,1,3,0
133,133,1300 MARKET ST_CHATTANOOGA_TN,-85.30299000000,35.03807500000,263,65,47,2,1,3,0
536,536,400 E 11TH ST_CHATTANOOGA_TN,-85.30462000000,35.04182200000,263,65,47,2,1,3,0
567,567,411 E 11TH ST_CHATTANOOGA_TN,-85.30494210000,35.04228340000,263,65,47,2,1,3,0
907,907,740 E 12TH ST_CHATTANOOGA_TN,-85.30113500000,35.03885900000,263,65,47,2,1,3,0
994,994,900 E 11TH ST_CHATTANOOGA_TN,-85.29604600000,35.03841400000,263,65,47,2,1,3,0
1087,1087,E 11TH ST / DOUGLAS ST_CHATTANOOGA_TN,-85.30379680000,35.04180600000,263,65,47,2,1,3,0
161,161,1410 COWART ST_CHATTANOOGA_TN,-85.30967800000,35.03766790000,264,65,47,2,1,4,0
195,195,1601 MARKET ST_CHATTANOOGA_TN,-85.30782100000,35.03531200000,268,65,47,2,1,4,0
239,239,1900 BROAD STREET_CHATTANOOGA_TN,-85.31302200000,35.03375400000,268,65,47,2,1,4,0
245,245,1908 COWART ST_CHATTANOOGA_TN,-85.31203100000,35.03341400000,268,65,47,2,1,4,0
325,325,213 W 16TH ST_CHATTANOOGA_TN,-85.30982200000,35.03607280000,268,65,47,2,1,4,0
452,452,312 VINE STREET_CHATTANOOGA_TN,-85.30537600000,35.04962200000,237,65,47,1,1,3,0
465,465,320 MCCALLIE AVE_CHATTANOOGA_TN,-85.30636240000,35.04772890000,237,65,47,1,1,3,0
534,534,399 MCCALLIE AVE_CHATTANOOGA_TN,-85.30568900000,35.04804100000,237,65,47,1,1,3,0
1127,1127,OAK ST / LINDSAY ST_CHATTANOOGA_TN,-85.30505410000,35.04835770000,237,65,47,1,1,3,0
114,114,123 7TH ST_CHATTANOOGA_TN,-85.30762600000,35.04862900000,228,65,47,1,1,1,0
759,759,600 MARKET ST_CHATTANOOGA_TN,-85.30898400000,35.04914900000,228,65,47,1,1,1,0
763,763,601 WALNUT ST_CHATTANOOGA_TN,-85.30748380000,35.04970830000,228,65,47,1,1,1,0
762,762,601 MARKET STREET_CHATTANOOGA_TN,-85.31003000000,35.04933500000,223,65,47,1,1,1,0
807,807,629 MARKET ST_CHATTANOOGA_TN,-85.30960000000,35.04868900000,223,65,47,1,1,1,0
814,814,639 MARKET ST_CHATTANOOGA_TN,-85.30955040000,35.04865020000,223,65,47,1,1,1,0
860,860,701 MARKET ST_CHATTANOOGA_TN,-85.30952080000,35.04837010000,223,65,47,1,1,1,0
880,880,715 MARKET STREET_CHATTANOOGA_TN,-85.30998600000,35.04790500000,223,65,47,1,1,1,0
881,881,715 MARKET ST_CHATTANOOGA_TN,-85.30998600000,35.04790500000,223,65,47,1,1,1,0
906,906,736 MARKET STREET_CHATTANOOGA_TN,-85.30948200000,35.04785300000,223,65,47,1,1,1,0
934,934,800 BROAD ST_CHATTANOOGA_TN,-85.31044210000,35.04704320000,223,65,47,1,1,1,0
1118,1118,MARKET ST / E 6TH ST_CHATTANOOGA_TN,-85.30954940000,35.04968080000,223,65,47,1,1,1,0
1119,1119,MARKET ST / E 8TH ST_CHATTANOOGA_TN,-85.30950420000,35.04706920000,223,65,47,1,1,1,0
11,11,10 W M L KING BLVD_CHATTANOOGA_TN,-85.30990790000,35.04525000000,222,65,47,1,1,1,0
450,450,311 MARTIN LUTHER KING BLVD_CHATTANOOGA_TN,-85.30967565000,35.04569195000,222,65,47,1,1,1,0
1093,1093,E ML KING BLVD / MARKET ST_CHATTANOOGA_TN,-85.30968010000,35.04562970000,222,65,47,1,1,1,0
1106,1106,HAMILTON PLACE BLVD / GUNBARREL RD_CHATTANOOGA_TN,-85.30968010000,35.04562970000,222,65,47,1,1,1,0
1120,1120,MARKET ST / E MARTIN LUTHER KING BLVD_CHATTANOOGA_TN,-85.30968010000,35.04562970000,222,65,47,1,1,1,0
73,73,1111 MARKET ST_CHATTANOOGA_TN,-85.30934325000,35.04301530000,262,65,47,1,1,1,0
959,959,821 E 11TH ST_CHATTANOOGA_TN,-85.29669700000,35.03931500000,296,65,47,2,1,3,0
1081,1081,CENTRAL AVE / E 11TH ST_CHATTANOOGA_TN,-85.29327660000,35.03773430000,296,65,47,2,1,3,0
196,196,1601 REGGIE WHITE BLVD_CHATTANOOGA_TN,-85.31540600000,35.03746700000,256,65,47,2,1,4,0
201,201,1635 CHESTNUT ST_CHATTANOOGA_TN,-85.31443290000,35.03704700000,256,65,47,2,1,4,0
67,67,1101 CARTER ST_CHATTANOOGA_TN,-85.31330500000,35.04355200000,218,65,47,1,1,1,0
136,136,1301 CARTER ST_CHATTANOOGA_TN,-85.31441600000,35.04142400000,257,65,47,2,1,4,0
141,141,1305 CARTER ST_CHATTANOOGA_TN,-85.31485400000,35.04074000000,257,65,47,2,1,4,0
153,153,1398 CHESTNUT ST_CHATTANOOGA_TN,-85.31278980000,35.03947580000,269,65,47,2,1,4,0
169,169,1428 CHESTNUT ST_CHATTANOOGA_TN,-85.31283000000,35.03844900000,269,65,47,2,1,4,0
97,97,1201 BROAD ST_CHATTANOOGA_TN,-85.31012395000,35.04128000000,259,65,47,1,1,1,0
22,22,1001 BROAD ST_CHATTANOOGA_TN,-85.31042080000,35.04481170000,258,65,47,1,1,1,0
66,66,1101 BROAD ST_CHATTANOOGA_TN,-85.31075900000,35.04368700000,258,65,47,1,1,1,0
68,68,1101 MARKET ST_CHATTANOOGA_TN,-85.31040811000,35.04461168000,258,65,47,1,1,1,0
69,69,1101 MARKET ST_SIGNAL MOUNTAIN_TN,-85.31098000000,35.04328400000,258,65,47,1,1,1,0
13,13,100 E 10TH ST_CHATTANOOGA_TN,-85.30859800000,35.04442800000,265,65,47,1,1,1,0
14,14,100 E 11TH ST_CHATTANOOGA_TN,-85.30751500000,35.04275200000,265,65,47,1,1,1,0
18,18,1000 NEWBY ST_CHATTANOOGA_TN,-85.30667100000,35.04357200000,265,65,47,1,1,1,0
30,30,101 E 11TH ST # 100_CHATTANOOGA_TN,-85.30739100000,35.04366500000,265,65,47,1,1,1,0
63,63,1100 MARKET ST_CHATTANOOGA_TN,-85.30915850000,35.04376760000,265,65,47,1,1,1,0
71,71,1110 MARKET STREET #200_CHATTANOOGA_TN,-85.30898800000,35.04284000000,265,65,47,1,1,1,0
121,121,1250 MARKET ST_CHATTANOOGA_TN,-85.30762790000,35.04071290000,265,65,47,1,1,1,0
378,378,244 E 11TH ST_CHATTANOOGA_TN,-85.30660230000,35.04288360000,265,65,47,1,1,1,0
263,263,200 E MARTIN LUTHER KING BLVD_CHATTANOOGA_TN,-85.30644900000,35.04460000000,225,65,47,1,1,1,0
996,996,900 GEORGIA AVE # 309_CHATTANOOGA_TN,-85.30833100000,35.04536900000,225,65,47,1,1,1,0
997,997,900 GEORGIA AVENUE_CHATTANOOGA_TN,-85.30833100000,35.04536900000,225,65,47,1,1,1,0
895,895,727 EAST 11TH STREET_CHATTANOOGA_TN,-85.30015300000,35.04067500000,276,65,47,2,1,3,0
32,32,101 TENNESSEE 2_CHATTANOOGA_TN,-85.30826400000,35.04578040000,226,65,47,1,1,1,0
357,357,225 E 8TH ST_CHATTANOOGA_TN,-85.30631200000,35.04696100000,226,65,47,1,1,1,0
965,965,832 GEORGIA AVE # 1000_CHATTANOOGA_TN,-85.30742900000,35.04574000000,226,65,47,1,1,1,0
966,966,832 GEORGIA AVE # 300_CHATTANOOGA_TN,-85.30742900000,35.04574000000,226,65,47,1,1,1,0
1092,1092,E ML KING BLVD / GEORGIA AVE_CHATTANOOGA_TN,-85.30826400000,35.04578040000,226,65,47,1,1,1,0
879,879,713 CHERRY ST_CHATTANOOGA_TN,-85.30853850000,35.04802610000,227,65,47,1,1,1,0
905,905,736 MARKET ST # 700_CHATTANOOGA_TN,-85.30889400000,35.04731900000,227,65,47,1,1,1,0
970,970,835 GEORGIA AVE_CHATTANOOGA_TN,-85.30817000000,35.04631890000,227,65,47,1,1,1,0
