w_geocode,state,stateID,county,countyID,tract,block_group,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CNSTotal,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,empedu_p,empTotal,emptrn_p
470650114453006,Tennessee,47,Hamilton County,065,011445,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0
470650114453007,Tennessee,47,Hamilton County,065,011445,3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,5,0
470650114453015,Tennessee,47,Hamilton County,065,011445,3015,0,0,0,0,0,0,0,0,1063,0,0,1,1,0,0,11,0,0,14,0,1090,0,0,0,11,1065,0,14,0,0,1090,0
470650114461000,Tennessee,47,Hamilton County,065,011446,1000,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,1,0,0,3,0
470650114461001,Tennessee,47,Hamilton County,065,011446,1001,0,0,0,39,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,54,0,0,0,5,0,10,0,39,0,54,0
470650114461002,Tennessee,47,Hamilton County,065,011446,1002,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,8,2,0,28,8,0,0,0,0,18,2,0,0,28,0
470650114461004,Tennessee,47,Hamilton County,065,011446,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,13,0,0,0,0,0,13,0
470650114461006,Tennessee,47,Hamilton County,065,011446,1006,0,0,0,0,0,0,14,0,0,31,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,31,14,0,0,0,45,0
470650114461009,Tennessee,47,Hamilton County,065,011446,1009,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,1,0,0,0,10,0,11,0
470650114461010,Tennessee,47,Hamilton County,065,011446,1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0
470650114461014,Tennessee,47,Hamilton County,065,011446,1014,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,9,0,0,0,0,93,0,0,0,9,0,84,0,0,0,93,0
470650114462000,Tennessee,47,Hamilton County,065,011446,2000,0,0,0,8,0,2,469,0,0,0,0,0,0,0,0,9,0,216,0,0,704,216,0,2,9,0,469,0,8,0,704,2
470650114462001,Tennessee,47,Hamilton County,065,011446,2001,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,6,0,0,0,8,0
470650114462002,Tennessee,47,Hamilton County,065,011446,2002,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,245,0,0,262,245,0,0,0,0,17,0,0,0,262,0
470650114462003,Tennessee,47,Hamilton County,065,011446,2003,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,78,1,0,81,78,0,0,0,0,2,1,0,0,81,0
470650114462004,Tennessee,47,Hamilton County,065,011446,2004,0,0,0,0,0,0,145,0,0,0,0,0,0,5,0,0,0,125,67,0,342,125,0,0,0,5,145,67,0,0,342,0
470650114462005,Tennessee,47,Hamilton County,065,011446,2005,0,0,0,0,0,1,1147,0,0,0,1,32,0,35,0,64,0,349,64,0,1693,349,0,1,64,68,1147,64,0,0,1693,1
470650114462006,Tennessee,47,Hamilton County,065,011446,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,3,0
470650114462007,Tennessee,47,Hamilton County,065,011446,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0
470650114462011,Tennessee,47,Hamilton County,065,011446,2011,0,0,0,0,0,0,191,0,0,11,0,0,0,0,0,15,0,67,0,0,284,67,0,0,15,11,191,0,0,0,284,0
470650114462012,Tennessee,47,Hamilton County,065,011446,2012,0,0,0,44,31,4,363,0,33,63,0,11,217,43,36,114,0,569,37,0,1565,569,0,35,114,367,363,37,44,36,1565,4
470650114462017,Tennessee,47,Hamilton County,065,011446,2017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
470650114462021,Tennessee,47,Hamilton County,065,011446,2021,0,0,0,0,0,0,4,0,0,26,0,0,0,0,0,233,0,28,0,0,291,28,0,0,233,26,4,0,0,0,291,0
470650114462022,Tennessee,47,Hamilton County,065,011446,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0
470650114462023,Tennessee,47,Hamilton County,065,011446,2023,0,0,0,0,0,2,3,0,0,13,0,7,0,0,0,394,0,64,48,0,531,64,0,2,394,20,3,48,0,0,531,2
470650114462025,Tennessee,47,Hamilton County,065,011446,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0
470650114462028,Tennessee,47,Hamilton County,065,011446,2028,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0
470650114462032,Tennessee,47,Hamilton County,065,011446,2032,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,88,0,39,10,0,149,39,0,0,88,4,8,10,0,0,149,0
470650114471004,Tennessee,47,Hamilton County,065,011447,1004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
470650114471007,Tennessee,47,Hamilton County,065,011447,1007,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,6,0,0,0,0,0,2,8,6
470650114471009,Tennessee,47,Hamilton County,065,011447,1009,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,0,0,5,0,6,0
470650114471012,Tennessee,47,Hamilton County,065,011447,1012,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0
470650114471014,Tennessee,47,Hamilton County,065,011447,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0
470650114471015,Tennessee,47,Hamilton County,065,011447,1015,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,5,0,0,0,2,0,0,7,0
470650114471017,Tennessee,47,Hamilton County,065,011447,1017,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0
470650114471021,Tennessee,47,Hamilton County,065,011447,1021,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0
470650114471038,Tennessee,47,Hamilton County,065,011447,1038,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,6,0
470650114472001,Tennessee,47,Hamilton County,065,011447,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
470650114472004,Tennessee,47,Hamilton County,065,011447,2004,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,6,0
470650114472007,Tennessee,47,Hamilton County,065,011447,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,25,0,0,0,0,0,25,0
470650114473002,Tennessee,47,Hamilton County,065,011447,3002,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,7,0,0,0,0,15,0,0,3,7,5,0,0,0,0,15,3
470650114473010,Tennessee,47,Hamilton County,065,011447,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0
470650114473012,Tennessee,47,Hamilton County,065,011447,3012,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
470650114473016,Tennessee,47,Hamilton County,065,011447,3016,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0
470650114473018,Tennessee,47,Hamilton County,065,011447,3018,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0
470650114473028,Tennessee,47,Hamilton County,065,011447,3028,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0
470650114473029,Tennessee,47,Hamilton County,065,011447,3029,0,0,0,0,1,10,2,0,0,0,0,0,0,0,0,0,0,0,5,0,18,0,0,11,0,0,2,5,0,0,18,10
470650114473031,Tennessee,47,Hamilton County,065,011447,3031,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,533,0,0,0,0,0,0,533,0
470650114474000,Tennessee,47,Hamilton County,065,011447,4000,0,0,0,6,0,2,0,4,0,0,0,0,0,4,0,24,0,0,1,0,41,0,0,6,24,4,0,1,6,0,41,6
470650114474006,Tennessee,47,Hamilton County,065,011447,4006,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,8,0,11,0
470650116001002,Tennessee,47,Hamilton County,065,011600,1002,0,0,0,6,0,0,48,0,56,0,0,0,0,0,3,4,0,109,0,0,226,109,0,0,4,56,48,0,6,3,226,0
470650116001003,Tennessee,47,Hamilton County,065,011600,1003,0,0,0,0,0,0,0,0,0,7,0,1,0,5,0,0,0,0,30,0,43,0,0,0,0,13,0,30,0,0,43,0
470650116001009,Tennessee,47,Hamilton County,065,011600,1009,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,14,0
470650116001010,Tennessee,47,Hamilton County,065,011600,1010,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,15,0,34,0,0,0,0,0,19,15,0,0,34,0
470650116001011,Tennessee,47,Hamilton County,065,011600,1011,0,0,0,50,0,0,6,0,0,6,1,0,0,0,0,0,0,0,0,0,63,0,0,0,0,7,6,0,50,0,63,0
470650116001014,Tennessee,47,Hamilton County,065,011600,1014,0,0,0,0,6,0,54,0,0,6,0,9,0,0,0,0,0,0,11,0,86,0,0,6,0,15,54,11,0,0,86,0
470650116002000,Tennessee,47,Hamilton County,065,011600,2000,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,54,0,0,0,54,0
470650116002002,Tennessee,47,Hamilton County,065,011600,2002,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,22,0,0,0,0,29,0,0,0,22,0,7,0,0,0,29,0
470650116002003,Tennessee,47,Hamilton County,065,011600,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
470650116002005,Tennessee,47,Hamilton County,065,011600,2005,0,0,0,0,0,0,4,0,0,0,0,0,0,30,0,793,0,0,0,0,827,0,0,0,793,30,4,0,0,0,827,0
470650116002007,Tennessee,47,Hamilton County,065,011600,2007,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,9,0
470650116002008,Tennessee,47,Hamilton County,065,011600,2008,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,7,0
470650116002010,Tennessee,47,Hamilton County,065,011600,2010,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0
470650116002012,Tennessee,47,Hamilton County,065,011600,2012,0,0,0,0,0,0,0,0,6,11,2,11,0,0,0,124,0,16,0,0,170,16,0,0,124,30,0,0,0,0,170,0
470650116002015,Tennessee,47,Hamilton County,065,011600,2015,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,17,0,0,0,0,10,0,7,0,0,17,0
470650116002017,Tennessee,47,Hamilton County,065,011600,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0
470650116002019,Tennessee,47,Hamilton County,065,011600,2019,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0
470650116003005,Tennessee,47,Hamilton County,065,011600,3005,0,0,0,4,0,0,6,0,0,3,0,0,0,0,0,103,0,191,2,0,309,191,0,0,103,3,6,2,4,0,309,0
470650116003008,Tennessee,47,Hamilton County,065,011600,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0
470650116003014,Tennessee,47,Hamilton County,065,011600,3014,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,66,7,0,234,66,0,161,0,0,0,7,0,0,234,0
470650116003017,Tennessee,47,Hamilton County,065,011600,3017,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0
470650116003022,Tennessee,47,Hamilton County,065,011600,3022,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0
470650116003023,Tennessee,47,Hamilton County,065,011600,3023,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,69,0,0,76,69,0,0,0,7,0,0,0,0,76,0
470650116003024,Tennessee,47,Hamilton County,065,011600,3024,0,0,0,0,0,0,7,0,0,7,3,3,0,0,0,0,0,0,0,0,20,0,0,0,0,13,7,0,0,0,20,0
470650116003025,Tennessee,47,Hamilton County,065,011600,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,16,0
470650116004001,Tennessee,47,Hamilton County,065,011600,4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,22,22,0,0,0,0,0,0,0,0,22,0
470650116004003,Tennessee,47,Hamilton County,065,011600,4003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,3,0
470650116004004,Tennessee,47,Hamilton County,065,011600,4004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,12,0,0,0,0,0,0,0,0,12,0
470650116004005,Tennessee,47,Hamilton County,065,011600,4005,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,0,0,15,7,0,0,0,0,8,0,0,0,15,0
470650116004006,Tennessee,47,Hamilton County,065,011600,4006,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,31,0,0,37,31,0,0,0,6,0,0,0,0,37,0
470650116004007,Tennessee,47,Hamilton County,065,011600,4007,0,0,0,27,13,0,0,0,0,0,0,0,0,6,0,0,0,38,0,0,84,38,0,13,0,6,0,0,27,0,84,0
470650116004008,Tennessee,47,Hamilton County,065,011600,4008,0,0,0,1,2,0,0,0,0,8,0,1,21,63,0,0,0,43,0,0,139,43,0,2,0,93,0,0,1,0,139,0
470650116004009,Tennessee,47,Hamilton County,065,011600,4009,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0
470650116004010,Tennessee,47,Hamilton County,065,011600,4010,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,3,0,1,0,4,0,8,0
470650116004013,Tennessee,47,Hamilton County,065,011600,4013,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0
470650116004018,Tennessee,47,Hamilton County,065,011600,4018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,116,0,0,0,116,0,0,0,0,0,116,0
470650116005000,Tennessee,47,Hamilton County,065,011600,5000,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,2,0,16,8,0,0,0,0,6,2,0,0,16,0
470650116005001,Tennessee,47,Hamilton County,065,011600,5001,0,0,0,26,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,37,0,0,4,0,7,0,0,26,0,37,4
470650116005002,Tennessee,47,Hamilton County,065,011600,5002,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,6,0,8,0
470650116005003,Tennessee,47,Hamilton County,065,011600,5003,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,13,0,0,0,15,2
470650116005004,Tennessee,47,Hamilton County,065,011600,5004,0,0,0,0,0,0,0,89,0,6,0,0,0,2,0,0,0,18,0,0,115,18,0,89,0,8,0,0,0,0,115,89
470650116006000,Tennessee,47,Hamilton County,065,011600,6000,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,19,0,0,0,0,0,10,9,0,0,19,0
470650116006002,Tennessee,47,Hamilton County,065,011600,6002,0,0,0,0,0,0,0,5,28,4,1,3,0,10,0,0,2,0,1,0,54,0,0,5,0,46,0,3,0,0,54,5
470650116006003,Tennessee,47,Hamilton County,065,011600,6003,0,0,0,0,0,0,0,4,0,0,0,4,0,18,0,0,0,0,8,0,34,0,0,4,0,22,0,8,0,0,34,4
470650116006004,Tennessee,47,Hamilton County,065,011600,6004,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,4,3,0,0,0,7,0
470650116006005,Tennessee,47,Hamilton County,065,011600,6005,0,0,0,0,21,0,0,0,0,7,0,0,0,0,0,24,0,4,0,0,56,4,0,21,24,7,0,0,0,0,56,0
470650116006009,Tennessee,47,Hamilton County,065,011600,6009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
470650117001003,Tennessee,47,Hamilton County,065,011700,1003,0,0,0,17,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2,0,0,17,0,19,0
470650117001006,Tennessee,47,Hamilton County,065,011700,1006,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0
470650117001009,Tennessee,47,Hamilton County,065,011700,1009,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,6,0
470650117001011,Tennessee,47,Hamilton County,065,011700,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,7,0,0,7,0
470650117001017,Tennessee,47,Hamilton County,065,011700,1017,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,27,0,0,30,27,0,0,0,3,0,0,0,0,30,0
470650117001019,Tennessee,47,Hamilton County,065,011700,1019,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0
470650117001020,Tennessee,47,Hamilton County,065,011700,1020,0,0,0,1,0,0,9,56,0,0,0,20,0,2,0,3,0,0,0,0,91,0,0,56,3,22,9,0,1,0,91,56
470650117001021,Tennessee,47,Hamilton County,065,011700,1021,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,9,0
470650117002002,Tennessee,47,Hamilton County,065,011700,2002,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,2,0,2,0,0,4,0
470650117002005,Tennessee,47,Hamilton County,065,011700,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,10,0,0,0,0,6,0,0,0,4,10,0
470650117002008,Tennessee,47,Hamilton County,065,011700,2008,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0
470650117002009,Tennessee,47,Hamilton County,065,011700,2009,0,0,0,0,0,12,34,0,0,7,0,0,0,21,0,13,0,39,1,0,127,39,0,12,13,28,34,1,0,0,127,12
470650117003003,Tennessee,47,Hamilton County,065,011700,3003,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,33,0,33,0
470650117003008,Tennessee,47,Hamilton County,065,011700,3008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
470650117003012,Tennessee,47,Hamilton County,065,011700,3012,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,5,0,0,0,0,0,0,6,0,11,0
470650117003015,Tennessee,47,Hamilton County,065,011700,3015,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,13,0
470650117004011,Tennessee,47,Hamilton County,065,011700,4011,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,3,0,5,0,0,25,5,0,7,3,0,10,0,0,0,25,7
470650117004012,Tennessee,47,Hamilton County,065,011700,4012,0,0,0,0,0,0,86,0,0,0,0,12,0,0,0,6,0,54,0,0,158,54,0,0,6,12,86,0,0,0,158,0
470650117004013,Tennessee,47,Hamilton County,065,011700,4013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,17,0,0,0,0,1,0,16,0,0,17,0
470650117004015,Tennessee,47,Hamilton County,065,011700,4015,0,0,0,0,2,0,102,0,0,0,0,0,0,0,0,0,0,7,3,0,114,7,0,2,0,0,102,3,0,0,114,0
470650117004016,Tennessee,47,Hamilton County,065,011700,4016,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0
470650118001006,Tennessee,47,Hamilton County,065,011800,1006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
470650118001016,Tennessee,47,Hamilton County,065,011800,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
470650118002000,Tennessee,47,Hamilton County,065,011800,2000,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,13,0
470650118002001,Tennessee,47,Hamilton County,065,011800,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0
470650118002003,Tennessee,47,Hamilton County,065,011800,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,52,0,0,0,0,0,0,52,0,0,52,0
470650118002004,Tennessee,47,Hamilton County,065,011800,2004,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,19,9,0,6,0,0,4,0,0,0,19,0
470650118002005,Tennessee,47,Hamilton County,065,011800,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
470650118002008,Tennessee,47,Hamilton County,065,011800,2008,0,0,0,0,0,5,74,0,0,0,0,0,0,0,0,12,0,0,0,0,91,0,0,5,12,0,74,0,0,0,91,5
470650118003000,Tennessee,47,Hamilton County,065,011800,3000,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0
470650118003001,Tennessee,47,Hamilton County,065,011800,3001,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,57,0,0,0,57,0
470650118003002,Tennessee,47,Hamilton County,065,011800,3002,0,0,0,25,1,4,4,0,0,2,10,15,0,2,0,0,0,27,0,0,90,27,0,5,0,29,4,0,25,0,90,4
470650118003014,Tennessee,47,Hamilton County,065,011800,3014,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,9,0
470650118004000,Tennessee,47,Hamilton County,065,011800,4000,0,0,0,0,0,0,43,0,0,2,0,0,0,0,0,0,0,81,0,0,126,81,0,0,0,2,43,0,0,0,126,0
470650118004001,Tennessee,47,Hamilton County,065,011800,4001,0,0,0,0,3,0,13,0,0,16,0,0,0,0,0,30,0,0,0,0,62,0,0,3,30,16,13,0,0,0,62,0
470650118004002,Tennessee,47,Hamilton County,065,011800,4002,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,5,193,222,0,193,0,0,0,24,5,0,0,222,0
470650118004003,Tennessee,47,Hamilton County,065,011800,4003,0,0,0,0,0,0,57,0,0,24,0,0,0,165,0,0,0,73,0,0,319,73,0,0,0,189,57,0,0,0,319,0
470650118004005,Tennessee,47,Hamilton County,065,011800,4005,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0
470650118004006,Tennessee,47,Hamilton County,065,011800,4006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
470650118004007,Tennessee,47,Hamilton County,065,011800,4007,0,0,0,0,1,9,0,0,0,0,0,0,0,2,0,0,0,0,1,0,13,0,0,10,0,2,0,1,0,0,13,9
470650118005000,Tennessee,47,Hamilton County,065,011800,5000,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,2,0,16,0,18,0
470650118005001,Tennessee,47,Hamilton County,065,011800,5001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,2,0
470650118005004,Tennessee,47,Hamilton County,065,011800,5004,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,2,1
470650118005005,Tennessee,47,Hamilton County,065,011800,5005,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0
470650118006000,Tennessee,47,Hamilton County,065,011800,6000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
470650119001000,Tennessee,47,Hamilton County,065,011900,1000,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,5,0,0,0,0,3,0,2,0,0,5,0
470650119001003,Tennessee,47,Hamilton County,065,011900,1003,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0
470650119001006,Tennessee,47,Hamilton County,065,011900,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,8,0,0,0,0,0,8,0
470650119002007,Tennessee,47,Hamilton County,065,011900,2007,0,0,0,3,0,0,0,0,0,0,0,22,0,0,0,0,0,0,6,0,31,0,0,0,0,22,0,6,3,0,31,0
470650119002009,Tennessee,47,Hamilton County,065,011900,2009,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3
470650119002012,Tennessee,47,Hamilton County,065,011900,2012,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,11,0
