w_geocode,state,county,tract,block_group,empfoo_p,empgov_p,empind_p,empmed_p,empofc_p,empret_p,empsvc_p,empoth_p,empedu_p,empTotal,emptrn_p
470650113241015,Tennesse,Hamilton County,011324,1015,0,0,0,1,1,0,0,0,0,2,0
470650113241016,Tennesse,Hamilton County,011324,1016,22,0,0,0,10,0,0,0,0,32,0
470650113241017,Tennesse,Hamilton County,011324,1017,0,0,0,0,0,0,0,9,0,9,0
470650113241019,Tennesse,Hamilton County,011324,1019,0,0,0,0,0,0,7,0,0,7,0
470650113242000,Tennesse,Hamilton County,011324,2000,0,0,5,16,4,0,2,5,0,32,0
470650113242002,Tennesse,Hamilton County,011324,2002,0,0,0,0,6,0,0,0,0,6,0
470650113242004,Tennesse,Hamilton County,011324,2004,0,0,0,0,1,0,0,0,0,1,0
470650113242008,Tennesse,Hamilton County,011324,2008,17,0,0,0,0,0,0,0,0,17,0
470650113242009,Tennesse,Hamilton County,011324,2009,0,0,0,1,0,0,2,0,0,3,0
470650113242011,Tennesse,Hamilton County,011324,2011,23,0,3,0,10,6,4,0,0,46,0
470650113242017,Tennesse,Hamilton County,011324,2017,0,0,0,0,3,0,0,0,0,3,0
470650113242021,Tennesse,Hamilton County,011324,2021,0,0,0,0,4,0,1,0,0,5,0
470650113242024,Tennesse,Hamilton County,011324,2024,0,0,1,0,0,0,0,0,0,1,1
470650113251000,Tennesse,Hamilton County,011325,1000,0,0,8,0,37,33,6,0,0,84,8
470650113251006,Tennesse,Hamilton County,011325,1006,0,0,0,0,2,0,1,0,0,3,0
470650113251008,Tennesse,Hamilton County,011325,1008,0,0,0,0,1,0,0,0,0,1,0
470650113252000,Tennesse,Hamilton County,011325,2000,0,0,0,0,0,0,0,27,0,27,0
470650113252001,Tennesse,Hamilton County,011325,2001,0,0,0,0,2,0,0,0,0,2,0
470650113252002,Tennesse,Hamilton County,011325,2002,0,0,0,0,1,0,0,0,0,1,0
470650113252003,Tennesse,Hamilton County,011325,2003,0,0,0,0,0,1,0,0,0,1,0
470650113252006,Tennesse,Hamilton County,011325,2006,24,0,0,8,0,130,13,0,0,175,0
470650113252008,Tennesse,Hamilton County,011325,2008,0,0,2,0,0,0,0,0,0,2,2
470650113252016,Tennesse,Hamilton County,011325,2016,0,0,0,0,0,0,0,0,1,1,0
470650113253001,Tennesse,Hamilton County,011325,3001,0,0,2,0,0,8,0,0,0,10,2
470650113253002,Tennesse,Hamilton County,011325,3002,19,0,0,0,0,0,2,3,0,24,0
470650113254000,Tennesse,Hamilton County,011325,4000,34,0,0,3,2,76,3,0,0,118,0
470650113254002,Tennesse,Hamilton County,011325,4002,0,0,0,0,0,19,2,4,0,25,0
470650113254005,Tennesse,Hamilton County,011325,4005,0,0,0,0,13,0,5,7,0,25,0
470650113254006,Tennesse,Hamilton County,011325,4006,0,0,0,2,0,0,0,0,0,2,0
470650113254008,Tennesse,Hamilton County,011325,4008,0,0,0,0,4,0,0,0,0,4,0
470650113254012,Tennesse,Hamilton County,011325,4012,0,0,0,0,2,0,0,0,0,2,0
470650113254016,Tennesse,Hamilton County,011325,4016,0,0,37,0,0,0,0,0,0,37,37
470650113254025,Tennesse,Hamilton County,011325,4025,0,0,0,0,0,0,0,14,0,14,0
470650113261000,Tennesse,Hamilton County,011326,1000,35,0,0,0,6,0,11,0,0,52,0
470650113261001,Tennesse,Hamilton County,011326,1001,39,0,0,2,63,104,76,13,0,297,0
470650113261003,Tennesse,Hamilton County,011326,1003,0,0,0,2,0,0,0,0,0,2,0
470650113261005,Tennesse,Hamilton County,011326,1005,0,0,4,0,2,0,0,0,0,6,4
470650113261006,Tennesse,Hamilton County,011326,1006,27,0,0,0,0,0,7,3,0,37,0
470650113261008,Tennesse,Hamilton County,011326,1008,0,0,0,0,0,2,0,0,0,2,0
470650113262000,Tennesse,Hamilton County,011326,2000,10,0,8,0,2,0,1,0,0,21,8
470650113262001,Tennesse,Hamilton County,011326,2001,0,0,0,0,0,8,0,0,0,8,0
470650113262002,Tennesse,Hamilton County,011326,2002,0,0,0,0,0,2,0,0,0,2,0
470650113262003,Tennesse,Hamilton County,011326,2003,0,0,1,0,4,0,57,0,0,62,1
470650113262007,Tennesse,Hamilton County,011326,2007,0,0,0,0,4,0,0,0,0,4,0
470650113263000,Tennesse,Hamilton County,011326,3000,0,0,0,0,0,0,4,0,0,4,0
470650113263001,Tennesse,Hamilton County,011326,3001,17,0,0,13,9,42,7,0,0,88,0
470650113263003,Tennesse,Hamilton County,011326,3003,5,0,0,6,4,29,21,0,0,65,0
470650113263005,Tennesse,Hamilton County,011326,3005,0,0,0,0,0,0,0,10,0,10,0
470650113263006,Tennesse,Hamilton County,011326,3006,0,0,0,0,5,0,0,0,0,5,0
470650113263009,Tennesse,Hamilton County,011326,3009,0,0,0,0,5,0,0,0,0,5,0
470650113263012,Tennesse,Hamilton County,011326,3012,0,0,0,0,0,0,0,2,0,2,0
470650113263017,Tennesse,Hamilton County,011326,3017,17,0,1,0,0,0,0,6,0,24,1
470650113263018,Tennesse,Hamilton County,011326,3018,0,0,0,0,1,0,0,0,0,1,0
470650114021000,Tennesse,Hamilton County,011402,1000,0,0,24,0,7,141,0,0,0,172,0
470650114021001,Tennesse,Hamilton County,011402,1001,55,0,0,0,8,23,0,5,0,91,0
470650114021006,Tennesse,Hamilton County,011402,1006,19,0,0,0,0,0,1,0,0,20,0
470650114021008,Tennesse,Hamilton County,011402,1008,0,0,0,0,0,35,0,0,0,35,0
470650114021013,Tennesse,Hamilton County,011402,1013,0,0,0,8,0,0,0,0,0,8,0
470650114021014,Tennesse,Hamilton County,011402,1014,0,0,0,0,2,0,0,0,0,2,0
470650114021021,Tennesse,Hamilton County,011402,1021,0,0,0,0,0,0,1,0,0,1,0
470650114021031,Tennesse,Hamilton County,011402,1031,0,0,0,0,1,0,0,0,0,1,0
470650114021033,Tennesse,Hamilton County,011402,1033,0,0,24,0,4,5,0,0,0,33,24
470650114022000,Tennesse,Hamilton County,011402,2000,0,0,0,0,0,0,2,0,0,2,0
470650114022008,Tennesse,Hamilton County,011402,2008,86,1,0,0,60,54,0,0,0,201,0
470650114022009,Tennesse,Hamilton County,011402,2009,12,0,0,29,0,0,0,5,0,46,0
470650114022015,Tennesse,Hamilton County,011402,2015,54,0,0,0,7,1,0,0,0,62,0
470650114022021,Tennesse,Hamilton County,011402,2021,0,0,371,16,47,0,20,0,0,454,352
470650114022022,Tennesse,Hamilton County,011402,2022,0,19,153,0,139,24,93,26,0,454,98
470650114022024,Tennesse,Hamilton County,011402,2024,0,0,17,0,540,16,0,14,0,587,6
470650114023007,Tennesse,Hamilton County,011402,3007,0,0,0,20,19,9,2,0,0,50,0
470650114023009,Tennesse,Hamilton County,011402,3009,42,0,0,179,4,33,13,1,0,272,0
470650114024000,Tennesse,Hamilton County,011402,4000,0,1,0,0,105,0,0,0,0,106,0
470650114024003,Tennesse,Hamilton County,011402,4003,0,0,0,0,0,0,2,0,0,2,0
470650114024005,Tennesse,Hamilton County,011402,4005,0,0,0,0,1,6,0,0,0,7,0
470650114024008,Tennesse,Hamilton County,011402,4008,0,0,0,1,0,0,0,0,0,1,0
470650114024018,Tennesse,Hamilton County,011402,4018,0,0,4,0,0,0,0,0,0,4,4
470650114111004,Tennesse,Hamilton County,011411,1004,0,0,0,0,0,49,0,0,0,49,0
470650114111007,Tennesse,Hamilton County,011411,1007,0,0,0,0,4,0,0,0,0,4,0
470650114111013,Tennesse,Hamilton County,011411,1013,0,0,0,0,1,3,0,0,1395,1399,0
470650114111015,Tennesse,Hamilton County,011411,1015,0,0,0,0,0,11,0,0,0,11,0
470650114111016,Tennesse,Hamilton County,011411,1016,0,0,612,0,111,56,38,23,0,840,96
470650114111017,Tennesse,Hamilton County,011411,1017,0,0,0,0,26,0,0,0,0,26,0
470650114111026,Tennesse,Hamilton County,011411,1026,0,0,290,0,0,0,0,2,0,292,47
470650114111028,Tennesse,Hamilton County,011411,1028,0,0,213,0,21,11,0,14,0,259,33
470650114111034,Tennesse,Hamilton County,011411,1034,0,0,0,0,59,24,0,0,0,83,0
470650114111035,Tennesse,Hamilton County,011411,1035,0,0,4,0,0,2,0,0,0,6,4
470650114111041,Tennesse,Hamilton County,011411,1041,0,0,0,0,0,0,2,0,0,2,0
470650114111049,Tennesse,Hamilton County,011411,1049,0,0,0,15,0,0,0,0,0,15,0
470650114111052,Tennesse,Hamilton County,011411,1052,0,0,47,0,103,10,0,22,0,182,47
470650114111054,Tennesse,Hamilton County,011411,1054,0,0,4,0,0,0,0,0,0,4,1
470650114111055,Tennesse,Hamilton County,011411,1055,0,0,0,2,0,10,3,0,0,15,0
470650114111064,Tennesse,Hamilton County,011411,1064,0,0,13,0,0,0,0,9,0,22,12
470650114111065,Tennesse,Hamilton County,011411,1065,0,0,46,0,4,0,5,11,0,66,17
470650114112000,Tennesse,Hamilton County,011411,2000,0,0,0,8,6,0,0,0,0,14,0
470650114112001,Tennesse,Hamilton County,011411,2001,0,0,0,0,0,0,1,0,0,1,0
470650114112003,Tennesse,Hamilton County,011411,2003,0,0,0,0,2,0,0,0,0,2,0
470650114112011,Tennesse,Hamilton County,011411,2011,0,0,5,0,0,0,1,0,0,6,5
470650114112017,Tennesse,Hamilton County,011411,2017,57,0,0,0,0,14,0,0,0,71,0
470650114112018,Tennesse,Hamilton County,011411,2018,0,0,0,0,0,0,1,0,0,1,0
470650114112020,Tennesse,Hamilton County,011411,2020,72,0,9,3,11,2,12,0,0,109,6
470650114113000,Tennesse,Hamilton County,011411,3000,42,0,9,16,40,98,10,2,0,217,9
470650114113001,Tennesse,Hamilton County,011411,3001,0,0,6,0,9,0,1,0,0,16,6
470650114113004,Tennesse,Hamilton County,011411,3004,8,0,0,5,0,0,2,0,0,15,0
470650114113007,Tennesse,Hamilton County,011411,3007,11,0,0,15,26,13,0,0,0,65,0
470650114131003,Tennesse,Hamilton County,011413,1003,0,0,2,0,3,0,0,15,0,20,2
470650114132002,Tennesse,Hamilton County,011413,2002,0,0,0,0,3,0,0,0,0,3,0
470650114132005,Tennesse,Hamilton County,011413,2005,0,0,1,0,21,0,0,0,0,22,0
470650114132006,Tennesse,Hamilton County,011413,2006,0,0,0,0,0,0,1,0,0,1,0
470650114133007,Tennesse,Hamilton County,011413,3007,0,0,0,0,0,0,7,0,0,7,0
470650114133028,Tennesse,Hamilton County,011413,3028,10,0,0,0,0,0,0,0,0,10,0
470650114133035,Tennesse,Hamilton County,011413,3035,0,0,0,0,5,0,0,0,0,5,0
470650114134003,Tennesse,Hamilton County,011413,4003,51,0,3,19,9,18,41,1,0,142,0
470650114134005,Tennesse,Hamilton County,011413,4005,0,0,2,0,1,2,7,1,0,13,0
470650114134012,Tennesse,Hamilton County,011413,4012,0,0,0,0,0,0,0,7,0,7,0
470650114134026,Tennesse,Hamilton County,011413,4026,0,0,0,0,0,0,6,0,0,6,0
470650114134028,Tennesse,Hamilton County,011413,4028,0,0,0,0,8,0,0,0,0,8,0
470650114134033,Tennesse,Hamilton County,011413,4033,0,0,0,8,0,0,0,0,0,8,0
470650114135009,Tennesse,Hamilton County,011413,5009,0,0,0,0,5,21,5,0,0,31,0
470650114135012,Tennesse,Hamilton County,011413,5012,33,0,7,0,6,29,0,0,0,75,0
470650114135014,Tennesse,Hamilton County,011413,5014,0,0,0,0,2,0,0,0,0,2,0
470650114135015,Tennesse,Hamilton County,011413,5015,6,0,0,0,0,2,0,34,0,42,0
470650114421002,Tennesse,Hamilton County,011442,1002,0,0,2,0,0,0,0,0,0,2,2
470650114421004,Tennesse,Hamilton County,011442,1004,0,0,0,0,0,0,0,8,0,8,0
470650114421007,Tennesse,Hamilton County,011442,1007,0,0,0,0,3,0,0,0,0,3,0
470650114421011,Tennesse,Hamilton County,011442,1011,19,0,0,0,0,0,0,0,0,19,0
470650114421013,Tennesse,Hamilton County,011442,1013,0,0,9,0,2,0,8,0,0,19,2
470650114421014,Tennesse,Hamilton County,011442,1014,0,0,0,0,2,0,0,0,0,2,0
470650114421015,Tennesse,Hamilton County,011442,1015,0,0,0,0,0,2,0,0,0,2,0
470650114421017,Tennesse,Hamilton County,011442,1017,0,0,0,0,5,10,8,136,0,159,0
470650114421018,Tennesse,Hamilton County,011442,1018,0,0,9,0,1,0,0,0,0,10,9
470650114421019,Tennesse,Hamilton County,011442,1019,0,0,1,0,0,0,0,0,0,1,0
470650114421025,Tennesse,Hamilton County,011442,1025,0,0,0,0,5,0,0,0,0,5,0
470650114421027,Tennesse,Hamilton County,011442,1027,0,0,0,0,0,124,0,0,0,124,0
470650114421028,Tennesse,Hamilton County,011442,1028,24,0,0,0,7,13,0,0,0,44,0
470650114421030,Tennesse,Hamilton County,011442,1030,16,0,0,0,0,0,0,0,0,16,0
470650114421033,Tennesse,Hamilton County,011442,1033,0,0,4,0,3,0,0,0,0,7,0
470650114421034,Tennesse,Hamilton County,011442,1034,0,0,0,0,9,0,0,0,0,9,0
470650114421035,Tennesse,Hamilton County,011442,1035,0,0,73,0,0,0,0,0,0,73,0
470650114431000,Tennesse,Hamilton County,011443,1000,310,0,46,16,6,18,1,0,0,397,2
470650114431004,Tennesse,Hamilton County,011443,1004,27,0,0,0,0,0,0,0,0,27,0
470650114431006,Tennesse,Hamilton County,011443,1006,0,0,0,106,6,0,0,0,0,112,0
470650114431010,Tennesse,Hamilton County,011443,1010,0,0,0,134,10,3,0,2,0,149,0
470650114431011,Tennesse,Hamilton County,011443,1011,30,0,0,4,16,11,27,0,0,88,0
470650114431012,Tennesse,Hamilton County,011443,1012,0,0,0,97,9,0,0,0,0,106,0
470650114431013,Tennesse,Hamilton County,011443,1013,0,0,0,60,63,5,2,9,0,139,0
470650114431020,Tennesse,Hamilton County,011443,1020,151,0,0,66,37,3,0,0,0,257,0
470650114431021,Tennesse,Hamilton County,011443,1021,225,0,0,52,7,7,0,0,0,291,0
470650114431022,Tennesse,Hamilton County,011443,1022,0,0,15,9,21,0,8,0,0,53,15
470650114432001,Tennesse,Hamilton County,011443,2001,0,0,6,0,0,0,0,0,0,6,6
470650114432002,Tennesse,Hamilton County,011443,2002,9,0,0,0,0,110,0,0,0,119,0
470650114432003,Tennesse,Hamilton County,011443,2003,0,0,32,0,0,0,0,0,0,32,32
470650114432005,Tennesse,Hamilton County,011443,2005,0,0,0,1,1,0,10,0,0,12,0
470650114432010,Tennesse,Hamilton County,011443,2010,0,0,0,0,0,28,0,11,0,39,0
470650114432015,Tennesse,Hamilton County,011443,2015,9,0,0,0,0,0,0,0,0,9,0
470650114432018,Tennesse,Hamilton County,011443,2018,41,0,0,0,4,5,0,0,0,50,0
470650114432022,Tennesse,Hamilton County,011443,2022,0,0,5,0,0,0,0,0,0,5,5
470650114432023,Tennesse,Hamilton County,011443,2023,54,0,0,0,364,26,0,0,0,444,0
470650114432028,Tennesse,Hamilton County,011443,2028,0,0,0,0,0,0,1,0,0,1,0
470650114432030,Tennesse,Hamilton County,011443,2030,0,0,0,0,0,8,4,0,0,12,0
470650114432035,Tennesse,Hamilton County,011443,2035,0,0,0,0,0,107,0,0,0,107,0
470650114432036,Tennesse,Hamilton County,011443,2036,0,0,13,0,16,59,0,0,0,88,0
470650114432037,Tennesse,Hamilton County,011443,2037,2,0,5,194,82,0,0,0,0,283,5
470650114432038,Tennesse,Hamilton County,011443,2038,9,0,0,0,0,0,0,0,0,9,0
470650114432039,Tennesse,Hamilton County,011443,2039,0,0,0,12,32,1,0,0,0,45,0
470650114432040,Tennesse,Hamilton County,011443,2040,0,0,11,43,15,18,1,0,0,88,11
470650114432043,Tennesse,Hamilton County,011443,2043,0,0,0,0,0,9,0,0,0,9,0
470650114433004,Tennesse,Hamilton County,011443,3004,0,0,19,0,0,4,8,12,0,43,19
470650114433005,Tennesse,Hamilton County,011443,3005,34,0,0,0,28,0,0,0,0,62,0
470650114433006,Tennesse,Hamilton County,011443,3006,0,0,0,0,0,6,0,0,0,6,0
470650114433026,Tennesse,Hamilton County,011443,3026,0,0,153,0,38,37,7,105,0,340,81
470650114433027,Tennesse,Hamilton County,011443,3027,0,0,21,2,0,0,20,0,0,43,21
470650114433028,Tennesse,Hamilton County,011443,3028,14,0,836,0,13,23,11,42,0,939,798
470650114433029,Tennesse,Hamilton County,011443,3029,0,0,32,73,50,0,7,45,0,207,18
470650114433033,Tennesse,Hamilton County,011443,3033,0,0,5,0,6,0,4,3,0,18,5
470650114433038,Tennesse,Hamilton County,011443,3038,0,0,6,0,0,0,0,0,0,6,6
470650114434000,Tennesse,Hamilton County,011443,4000,0,0,75,0,0,0,0,0,0,75,75
470650114434003,Tennesse,Hamilton County,011443,4003,0,0,425,133,555,835,61,17,0,2026,363
470650114434005,Tennesse,Hamilton County,011443,4005,0,0,0,54,926,66,0,0,0,1046,0
470650114434006,Tennesse,Hamilton County,011443,4006,56,0,0,64,0,10,6,0,0,136,0
470650114434013,Tennesse,Hamilton County,011443,4013,0,0,0,57,61,10,1,0,0,129,0
470650114434016,Tennesse,Hamilton County,011443,4016,0,0,0,64,6,0,9,10,0,89,0
470650114434021,Tennesse,Hamilton County,011443,4021,0,0,0,23,0,0,0,0,0,23,0
470650114434024,Tennesse,Hamilton County,011443,4024,3,0,1,9,13,0,27,0,0,53,0
470650114434027,Tennesse,Hamilton County,011443,4027,0,0,12,0,0,0,0,0,0,12,12
470650114434028,Tennesse,Hamilton County,011443,4028,17,0,0,0,0,10,0,0,0,27,0
470650114434033,Tennesse,Hamilton County,011443,4033,0,0,0,0,18,0,0,0,0,18,0
470650114441002,Tennesse,Hamilton County,011444,1002,0,0,0,4,4,16,8,0,0,32,0
470650114441004,Tennesse,Hamilton County,011444,1004,0,0,0,0,0,0,0,0,14,14,0
470650114441005,Tennesse,Hamilton County,011444,1005,8,0,15,0,1,8,0,5,0,37,15
470650114441012,Tennesse,Hamilton County,011444,1012,0,0,0,0,0,0,0,8,0,8,0
470650114441013,Tennesse,Hamilton County,011444,1013,0,1,207,0,1,0,47,0,0,256,54
470650114441020,Tennesse,Hamilton County,011444,1020,45,0,88,13,26,23,0,217,0,412,47
470650114441021,Tennesse,Hamilton County,011444,1021,0,0,123,0,11,0,152,15,21,322,32
470650114441026,Tennesse,Hamilton County,011444,1026,0,0,219,339,77,7,86,72,0,800,171
470650114441028,Tennesse,Hamilton County,011444,1028,0,0,0,0,0,0,2,0,0,2,0
470650114441030,Tennesse,Hamilton County,011444,1030,0,0,0,0,0,0,0,79,0,79,0
470650114441036,Tennesse,Hamilton County,011444,1036,0,0,75,0,0,3,0,0,0,78,19
470650114441039,Tennesse,Hamilton County,011444,1039,0,0,444,30,117,0,0,0,0,591,77
470650114441042,Tennesse,Hamilton County,011444,1042,0,0,87,84,540,20,0,27,9,767,55
470650114441044,Tennesse,Hamilton County,011444,1044,0,0,50,0,0,0,0,0,0,50,0
470650114442001,Tennesse,Hamilton County,011444,2001,0,0,15,0,0,0,0,0,0,15,2
470650114442003,Tennesse,Hamilton County,011444,2003,0,0,0,4,0,0,0,0,0,4,0
470650114442018,Tennesse,Hamilton County,011444,2018,0,0,11,0,0,0,0,0,0,11,11
470650114442027,Tennesse,Hamilton County,011444,2027,0,0,26,0,10,8,4,72,1,121,26
470650114442033,Tennesse,Hamilton County,011444,2033,0,0,0,2,0,0,4,0,0,6,0
470650114442035,Tennesse,Hamilton County,011444,2035,0,0,0,0,3,0,3,0,0,6,0
470650114451001,Tennesse,Hamilton County,011445,1001,0,0,0,0,57,8,0,9,0,74,0
470650114451002,Tennesse,Hamilton County,011445,1002,0,0,389,0,30,7,58,4,0,488,389
470650114451003,Tennesse,Hamilton County,011445,1003,0,0,5,0,0,6,0,0,0,11,5
470650114451004,Tennesse,Hamilton County,011445,1004,0,0,7,0,2,0,0,0,0,9,7
470650114451006,Tennesse,Hamilton County,011445,1006,0,0,264,0,0,0,0,3,0,267,1
470650114451009,Tennesse,Hamilton County,011445,1009,0,0,158,0,50,0,0,0,0,208,53
470650114451010,Tennesse,Hamilton County,011445,1010,0,0,0,0,0,19,0,0,0,19,0
470650114451011,Tennesse,Hamilton County,011445,1011,0,0,6,0,0,0,0,7,0,13,6
470650114451014,Tennesse,Hamilton County,011445,1014,0,0,258,0,197,7,0,0,0,462,176
470650114451015,Tennesse,Hamilton County,011445,1015,0,0,53,0,21,15,14,14,0,117,30
470650114451019,Tennesse,Hamilton County,011445,1019,0,0,18,0,0,0,0,20,0,38,18
470650114451020,Tennesse,Hamilton County,011445,1020,0,0,0,0,0,0,0,19,0,19,0
470650114451021,Tennesse,Hamilton County,011445,1021,13,0,43,11,82,7,0,4,0,160,43
470650114451029,Tennesse,Hamilton County,011445,1029,3,0,0,7,8,0,0,0,0,18,0
470650114451030,Tennesse,Hamilton County,011445,1030,0,0,84,10,16,44,0,104,13,271,72
470650114451033,Tennesse,Hamilton County,011445,1033,63,0,0,0,123,45,7,0,0,238,0
470650114451034,Tennesse,Hamilton County,011445,1034,2,0,3,0,11,2,0,0,0,18,3
470650114451041,Tennesse,Hamilton County,011445,1041,17,0,0,0,3,25,0,0,0,45,0
470650114452000,Tennesse,Hamilton County,011445,2000,0,0,0,0,19,0,1,0,0,20,0
470650114452003,Tennesse,Hamilton County,011445,2003,0,0,0,0,10,0,0,0,0,10,0
470650114452004,Tennesse,Hamilton County,011445,2004,0,0,44,202,89,0,0,0,0,335,6
470650114452006,Tennesse,Hamilton County,011445,2006,0,0,0,0,13,0,0,0,0,13,0
470650114452007,Tennesse,Hamilton County,011445,2007,0,0,188,107,248,0,0,0,0,543,188
470650114452009,Tennesse,Hamilton County,011445,2009,5,0,28,0,135,13,0,12,0,193,28
470650114452010,Tennesse,Hamilton County,011445,2010,0,0,0,0,4,0,25,0,0,29,0
470650114452011,Tennesse,Hamilton County,011445,2011,0,0,0,0,3,25,0,0,0,28,0
470650114452016,Tennesse,Hamilton County,011445,2016,0,0,0,1,23,0,4,0,0,28,0
470650114452017,Tennesse,Hamilton County,011445,2017,0,0,0,0,0,0,1,0,0,1,0
470650114452040,Tennesse,Hamilton County,011445,2040,0,0,0,3,7,13,6,0,69,98,0
470650114452042,Tennesse,Hamilton County,011445,2042,0,0,0,0,24,0,33,1,0,58,0
470650114452043,Tennesse,Hamilton County,011445,2043,0,0,0,0,46,0,0,0,0,46,0
470650114452044,Tennesse,Hamilton County,011445,2044,0,0,0,0,1,0,0,0,0,1,0
470650114452045,Tennesse,Hamilton County,011445,2045,0,0,0,0,0,6,0,0,0,6,0
470650114452046,Tennesse,Hamilton County,011445,2046,0,0,0,0,0,1,0,0,0,1,0
470650114452048,Tennesse,Hamilton County,011445,2048,0,0,0,0,21,20,0,0,0,41,0
470650114452050,Tennesse,Hamilton County,011445,2050,0,2,0,0,27,2,0,2,0,33,0
470650114452055,Tennesse,Hamilton County,011445,2055,7,0,0,0,0,0,0,0,0,7,0
470650114452056,Tennesse,Hamilton County,011445,2056,0,0,0,0,0,4,8,0,0,12,0
470650114452057,Tennesse,Hamilton County,011445,2057,102,0,0,0,0,114,46,0,1,263,0
470650114453002,Tennesse,Hamilton County,011445,3002,454,0,5,69,218,160,26,0,1,933,1
470650114453003,Tennesse,Hamilton County,011445,3003,0,0,0,0,7,0,0,0,0,7,0
470650114453004,Tennesse,Hamilton County,011445,3004,32,0,0,90,10,30,0,2,0,164,0
470650114453005,Tennesse,Hamilton County,011445,3005,4,0,10,83,153,7,13,13,5,288,0
470650114453006,Tennesse,Hamilton County,011445,3006,0,0,0,0,0,0,2,0,0,2,0
470650114453007,Tennesse,Hamilton County,011445,3007,5,0,0,0,0,0,0,0,0,5,0
470650114453015,Tennesse,Hamilton County,011445,3015,0,0,0,11,1065,0,14,0,0,1090,0
470650114461000,Tennesse,Hamilton County,011446,1000,0,0,0,0,2,0,1,0,0,3,0
470650114461001,Tennesse,Hamilton County,011446,1001,0,0,0,5,0,10,0,39,0,54,0
470650114461002,Tennesse,Hamilton County,011446,1002,8,0,0,0,0,18,2,0,0,28,0
470650114461004,Tennesse,Hamilton County,011446,1004,0,0,0,13,0,0,0,0,0,13,0
470650114461006,Tennesse,Hamilton County,011446,1006,0,0,0,0,31,14,0,0,0,45,0
470650114461009,Tennesse,Hamilton County,011446,1009,0,0,0,1,0,0,0,10,0,11,0
470650114461010,Tennesse,Hamilton County,011446,1010,0,0,0,0,0,0,2,0,0,2,0
470650114461014,Tennesse,Hamilton County,011446,1014,0,0,0,9,0,84,0,0,0,93,0
470650114462000,Tennesse,Hamilton County,011446,2000,216,0,2,9,0,469,0,8,0,704,2
470650114462001,Tennesse,Hamilton County,011446,2001,0,0,0,0,2,6,0,0,0,8,0
470650114462002,Tennesse,Hamilton County,011446,2002,245,0,0,0,0,17,0,0,0,262,0
470650114462003,Tennesse,Hamilton County,011446,2003,78,0,0,0,0,2,1,0,0,81,0
470650114462004,Tennesse,Hamilton County,011446,2004,125,0,0,0,5,145,67,0,0,342,0
470650114462005,Tennesse,Hamilton County,011446,2005,349,0,1,64,68,1147,64,0,0,1693,1
470650114462006,Tennesse,Hamilton County,011446,2006,3,0,0,0,0,0,0,0,0,3,0
470650114462007,Tennesse,Hamilton County,011446,2007,0,0,0,0,0,0,3,0,0,3,0
470650114462011,Tennesse,Hamilton County,011446,2011,67,0,0,15,11,191,0,0,0,284,0
470650114462012,Tennesse,Hamilton County,011446,2012,569,0,35,114,367,363,37,44,36,1565,4
470650114462017,Tennesse,Hamilton County,011446,2017,0,0,0,0,1,0,0,0,0,1,0
470650114462021,Tennesse,Hamilton County,011446,2021,28,0,0,233,26,4,0,0,0,291,0
470650114462022,Tennesse,Hamilton County,011446,2022,0,0,0,0,3,0,0,0,0,3,0
470650114462023,Tennesse,Hamilton County,011446,2023,64,0,2,394,20,3,48,0,0,531,2
470650114462025,Tennesse,Hamilton County,011446,2025,0,0,0,0,3,0,0,0,0,3,0
470650114462028,Tennesse,Hamilton County,011446,2028,0,0,0,0,3,0,0,0,0,3,0
470650114462032,Tennesse,Hamilton County,011446,2032,39,0,0,88,4,8,10,0,0,149,0
470650114471004,Tennesse,Hamilton County,011447,1004,0,0,0,0,1,0,0,0,0,1,0
470650114471007,Tennesse,Hamilton County,011447,1007,0,0,6,0,0,0,0,0,2,8,6
470650114471009,Tennesse,Hamilton County,011447,1009,0,0,0,0,1,0,0,5,0,6,0
470650114471012,Tennesse,Hamilton County,011447,1012,0,0,0,0,5,0,0,0,0,5,0
470650114471014,Tennesse,Hamilton County,011447,1014,0,0,0,0,0,0,0,0,2,2,0
470650114471015,Tennesse,Hamilton County,011447,1015,0,0,5,0,0,0,2,0,0,7,0
470650114471017,Tennesse,Hamilton County,011447,1017,0,0,0,0,3,0,0,0,0,3,0
470650114471021,Tennesse,Hamilton County,011447,1021,0,0,0,0,0,0,0,3,0,3,0
470650114471038,Tennesse,Hamilton County,011447,1038,0,0,0,0,0,6,0,0,0,6,0
470650114472001,Tennesse,Hamilton County,011447,2001,0,0,0,0,0,0,1,0,0,1,0
470650114472004,Tennesse,Hamilton County,011447,2004,0,0,0,0,0,0,0,6,0,6,0
470650114472007,Tennesse,Hamilton County,011447,2007,0,0,0,25,0,0,0,0,0,25,0
470650114473002,Tennesse,Hamilton County,011447,3002,0,0,3,7,5,0,0,0,0,15,3
470650114473010,Tennesse,Hamilton County,011447,3010,0,0,0,0,0,0,2,0,0,2,0
470650114473012,Tennesse,Hamilton County,011447,3012,0,0,0,0,1,0,0,0,0,1,0
470650114473016,Tennesse,Hamilton County,011447,3016,0,0,0,0,0,0,0,4,0,4,0
470650114473018,Tennesse,Hamilton County,011447,3018,0,0,0,0,2,0,0,0,0,2,0
470650114473028,Tennesse,Hamilton County,011447,3028,0,0,0,0,4,0,0,0,0,4,0
