id,end,link_id
13314,B,13166
13314,A,13167
13314,B,13170
5838,A,3990
5919,A,4075
5919,B,4095
5919,B,4080
5954,A,4111
5954,B,4118
5954,A,10619
5954,B,13146
11105,A,10126
11105,B,12629
11106,B,10126
11106,A,10620
11108,A,10621
11108,A,10129
11536,A,13144
11536,B,10620
13309,B,13144
13309,A,13145
13172,A,12967
13172,B,12966
13172,B,12968
11110,B,12967
11110,A,10130
13173,A,12968
11109,B,10129
11508,B,10569
13289,A,13108
13289,B,13109
13289,A,13111
13308,B,13142
13308,A,13143
13290,A,13109
13290,B,13110
13290,B,13113
13291,A,13110
13291,A,13112
13293,A,13113
13293,B,13112
13292,B,13111
5960,A,4118
5960,B,10125
5960,B,10128
11107,A,10128
11107,B,10127
11535,B,10619
11535,A,13147
13277,B,13093
12922,A,12629
12922,A,13146
5922,A,4079
5922,A,4080
5922,B,10708
2124,A,83
2124,B,84
2125,B,83
2125,B,2435
2125,A,85
2651,A,617
2651,A,2649
2651,B,616
2652,B,617
2652,A,618
4253,A,2435
4253,B,4027
4253,A,4021
5856,A,4006
5856,B,10584
5856,A,10585
4523,A,10583
4523,A,2650
4523,B,4021
5872,A,10584
5872,B,38208
5872,B,4023
5872,B,10557
5871,A,4023
5871,B,4030
5871,B,10556
11500,A,10556
11500,A,10557
5858,A,4008
5853,B,10585
5853,A,4003
5853,A,4002
5840,A,3991
5840,A,10599
5840,B,3993
5849,A,3998
5849,B,4004
5849,B,4005
5854,A,4004
5842,A,10578
5842,A,3993
5842,B,3995
5848,B,4001
5848,A,3997
2993,A,1051
2993,A,3477
2993,B,1052
3818,A,1775
3818,B,1774
3002,B,1775
3002,B,3555
3002,A,1057
2997,A,1778
2997,B,3485
2997,B,1053
2997,A,3478
3820,B,1778
3820,A,1779
2985,A,3404
2985,A,1046
2985,B,1826
5279,B,3404
5279,B,3439
5279,B,38198
5279,A,10295
5310,A,3439
5343,A,3470
5343,A,3471
5343,B,3478
5316,B,3470
5316,A,3444
5316,B,3457
5338,B,3471
5338,B,3475
5338,A,3465
5344,A,3472
5344,B,3483
5344,B,3476
5332,B,3472
5332,A,3457
5332,B,3465
5332,B,10291
5346,A,3475
5346,B,3542
5346,A,3476
5347,B,3477
5348,A,3479
5348,B,3511
5348,B,3484
5341,B,3479
5341,B,3494
5341,A,3469
5358,A,3489
5358,B,12973
5358,B,3516
5342,B,3489
5342,A,10292
5342,B,3469
5365,A,3494
5365,A,3495
5365,B,3506
5363,B,3495
5363,B,3502
5363,A,3493
5366,A,3496
5366,A,3497
5366,B,3501
5329,B,3496
5329,A,3455
5329,B,3467
5376,A,3507
5376,B,3548
5376,A,3506
5370,B,3507
5370,A,3502
5370,A,12972
5418,A,3555
6809,A,5146
6808,B,5146
6808,A,5145
6808,B,5149
9133,A,7805
9133,B,7816
9133,B,7824
5442,B,7805
5442,B,7768
5442,A,3572
9146,A,7816
9146,B,7822
9146,B,7831
11275,A,10298
11275,B,10297
11275,A,12328
11276,B,10298
12671,A,12329
12671,A,12330
12671,B,12328
12672,B,12329
12698,A,12357
593,A,38061
593,A,38200
593,A,38054
11274,B,38061
11274,B,10296
11274,A,10297
11274,B,10295
594,A,38199
594,A,38496
594,A,38198
594,A,38071
3003,B,38199
3003,A,3548
3003,A,1771
3003,B,1057
3003,B,3551
3862,B,38496
3862,A,12975
3862,B,1825
3862,A,1826
3004,A,1058
3004,A,5142
3004,B,1921
3004,B,3572
3357,B,78770
3357,B,1348
3357,A,1552
3357,A,1554
2995,A,3498
2995,B,1054
2995,A,1052
5367,B,3498
2998,A,3518
2998,A,1054
2998,A,3516
2998,B,1055
5369,B,3518
5369,A,3501
5369,B,3521
5425,A,3559
5425,B,3563
5425,A,10139
5409,B,3559
5409,A,3546
5409,B,10137
5430,A,3563
5430,A,3564
5430,B,10869
9097,A,7769
9097,B,7784
9097,B,7777
9096,B,7769
9096,A,7768
9096,B,7771
9112,A,7784
9112,B,7792
9112,A,7785
9119,A,7792
9119,B,11914
9119,A,7791
11118,A,10140
11118,B,10139
5401,B,10140
5401,A,12923
5401,B,3533
3922,A,1921
3922,B,1920
6817,A,5155
3921,B,5155
3921,A,1920
3921,B,1922
872,A,38307
3800,B,38307
3800,B,1759
3800,A,1922
9099,B,7785
9099,B,11879
9099,A,7771
5393,A,3527
5393,B,3537
5393,B,3534
5382,B,3527
5382,A,3513
5382,B,3528
5404,A,3537
5400,B,3546
5400,A,3534
5400,A,3533
11116,B,10136
11116,A,10137
5394,A,3528
5431,B,3564
11117,A,10869
11117,B,10138
13135,B,12923
13135,B,12992
13135,A,12924
13190,A,12991
13191,B,12991
13191,A,12992
9121,A,7794
9121,B,11856
9121,B,7804
9105,B,7794
9105,A,7777
9105,B,7791
9132,A,11855
9132,B,7813
9132,A,7804
12308,B,11855
12308,A,11856
12346,A,11914
12346,B,11915
12346,B,11913
12347,A,11915
12345,A,11913
9155,A,7826
9153,A,7822
3618,A,1553
3618,B,1552
2999,B,1553
2999,A,1055
2999,B,3529
3817,A,1773
3817,B,1923
3813,B,1773
3813,A,3552
3813,A,1770
5396,A,3531
5396,B,3543
5396,A,3530
5395,B,3531
5395,B,3544
5395,A,3529
5407,A,3543
5407,A,3545
5408,A,3544
5408,B,3545
5408,B,3552
13176,A,12973
13176,B,12972
13176,B,12974
3619,A,1923
3619,B,1554
3814,A,1774
3814,B,1770
5397,A,12974
5397,B,3530
5397,A,12979
13181,B,12979
5364,B,3493
2986,B,1046
2986,A,3390
2986,A,1739
5335,A,3463
5335,A,3462
5335,A,3461
13177,B,12975
13177,A,12977
13177,A,12976
5320,A,3448
5320,B,3454
5320,A,3447
5299,B,3448
5299,A,3425
5299,A,3424
5328,A,3454
5328,A,10283
5328,B,3462
11264,B,10283
13044,A,12813
13044,A,12816
13044,B,12814
13044,B,12976
13045,B,12813
13045,B,12817
13045,A,12818
13046,A,12817
13046,A,12814
13046,B,12815
13049,B,12818
5330,B,3455
5321,B,3447
5294,A,3419
5294,B,3425
5294,B,3430
5303,A,3431
5303,B,3438
5303,A,3430
5304,B,3431
5309,A,3438
5300,B,3424
5336,B,3461
13048,B,12816
13178,B,12977
13047,A,12815
5248,A,3369
5248,B,3373
5248,A,3368
5252,A,3373
5243,B,3364
5249,B,3368
3000,A,1776
3000,A,1056
3000,B,3554
3819,B,1776
3819,A,1777
5373,A,3505
5373,A,3504
5373,B,3509
5375,B,3505
5375,B,3520
5375,B,3523
3001,A,3541
3001,A,1780
3001,B,1056
5390,B,3541
5390,A,3523
5390,B,3526
6801,A,5138
6791,B,5138
6791,B,5136
6791,B,5129
6803,A,5140
6803,B,5145
6803,B,5141
5416,B,5140
5416,A,3554
5416,A,3553
569,A,38043
3822,B,38043
3822,B,1780
3822,A,1781
3822,B,12648
9144,A,7815
9144,B,7832
9144,B,7823
9145,B,7815
9163,A,7832
6812,A,5149
3815,A,1772
3815,B,1771
3816,B,1772
3816,A,3542
3816,B,1777
5353,A,3483
5353,B,3510
5353,A,3484
6784,A,5121
5415,B,5121
5415,B,5125
5415,A,3551
6786,A,5125
6786,B,5126
6786,B,5132
6796,A,5133
6795,B,5133
6795,B,5139
6795,A,5132
6802,A,5139
6787,A,5126
5380,A,3510
5380,A,3511
5388,A,3520
5392,A,3526
6804,B,5148
6804,B,5147
6804,A,5141
6816,A,5154
6816,A,5153
6810,B,5154
6810,A,5147
6810,B,5150
6818,A,5156
6815,B,5156
6815,B,10860
6815,A,5152
11684,A,10860
11684,A,10861
6813,B,10861
6813,B,5152
6813,A,5150
5354,A,3485
5354,B,5110
5354,A,5095
5385,A,3517
5385,A,5110
5385,A,5109
5385,B,5117
2996,B,3517
2996,A,1053
2996,B,1783
11689,A,12347
11689,B,10872
11689,B,10873
5417,B,12347
5417,A,12649
5417,B,3553
4344,B,12649
4344,A,2514
4344,A,12648
5374,B,3504
5379,A,3509
3823,A,1782
3823,B,1781
3823,B,2514
3824,B,1782
3824,A,1783
6799,A,5136
11690,A,10873
6790,A,5129
6790,B,5137
6790,A,5128
6800,A,5137
6773,A,5102
6773,A,5103
6773,B,5109
6780,A,5116
6780,B,10867
6780,A,5117
5236,A,3358
5236,B,3377
5236,A,12350
5236,B,3383
5237,B,3358
5237,B,3360
5255,A,3377
5255,B,3428
5255,B,3380
5255,A,3376
5302,A,3428
5302,A,3429
5302,B,3437
5261,B,3429
5261,A,10296
5261,A,3383
5317,B,3444
11271,B,10292
11271,A,10293
11271,B,38071
11271,A,10291
11272,B,10293
12696,A,12355
12694,B,12355
12694,A,12354
12694,A,12353
12697,A,12356
12693,B,12356
12693,A,12352
12693,B,12353
12673,B,12330
12673,B,12332
12673,B,12335
12673,A,12331
12675,A,12332
12675,B,12334
12675,A,12333
12677,A,12334
12678,A,12335
12674,B,12331
12676,B,12333
12691,B,12349
12695,B,12354
3857,A,1820
3857,A,12811
3857,B,1822
3821,A,1823
3821,B,3460
3821,B,1779
3861,B,1823
3861,B,12819
3861,A,1824
3859,A,10294
3859,A,1821
3859,B,1824
11273,B,10294
13042,B,12811
3860,A,12812
3860,B,1821
3860,A,1822
13043,B,12812
13050,A,12819
5228,A,3351
5228,B,3356
5228,B,10010
5229,B,3351
5234,A,3356
5234,B,3366
5234,B,3359
5238,A,3360
5238,A,3359
5238,B,3376
5245,A,3366
5259,A,3380
5259,A,3382
5259,B,3389
5257,A,3379
5257,A,10010
5257,B,3382
5258,B,3379
5265,A,3389
3025,A,1073
3025,B,4081
3025,B,1866
3026,B,1073
3026,A,1568
3026,A,3265
3026,A,3268
5133,B,3277
5133,A,3258
5133,B,15573
5160,A,3287
5160,B,3292
5160,A,9968
5157,B,3287
5157,B,9969
5157,A,3283
5923,A,4082
5923,A,4081
5923,B,4083
5924,B,4082
10991,A,9969
10991,B,9968
11307,A,10332
11307,B,10331
11307,B,10333
3646,A,10339
3646,B,1581
3646,A,1580
11314,B,10339
12923,B,12630
12923,A,12631
5142,A,12804
5142,B,15572
5142,B,3265
13035,B,12804
13035,A,12805
13035,A,12806
14827,A,15572
14827,B,15574
14827,A,15573
14828,A,15574
591,A,38206
591,A,38207
591,A,38063
5925,B,38206
5925,B,4091
5925,A,4083
5925,B,10705
2980,A,1075
2980,B,1042
2980,A,10624
2980,B,10172
3027,B,1075
3027,A,1074
3027,B,3283
5188,B,3313
5188,A,3312
5188,B,3314
5164,A,4103
5164,B,10623
5164,B,3290
5164,B,4105
5164,B,38201
5941,B,4103
5941,A,4099
5941,A,13190
11538,A,10623
11538,B,10624
11589,A,10693
11590,B,10693
11590,A,10694
11590,A,10695
11600,A,10706
11599,B,10706
11599,B,13191
11599,A,10705
3028,B,38205
3028,A,1867
3028,B,10694
3028,B,1074
5163,A,3290
5163,B,3312
5163,B,3294
5190,B,3315
5168,A,3294
5942,B,4099
13325,A,13191
13325,B,13190
13325,A,13192
13327,A,13194
13327,A,13193
13328,B,13194
13328,B,13195
13326,A,13195
13326,B,13192
13326,B,13193
11148,A,10172
11148,B,12631
3895,A,1865
3895,B,1868
3896,B,1865
3896,A,1866
11593,A,10699
11593,B,10696
11593,B,10698
11596,B,10699
11596,B,10702
11596,B,10701
11591,A,10700
11591,A,10702
11591,B,10695
11595,B,10700
11595,A,10698
11595,B,10697
11592,A,10696
11594,A,10697
11597,A,10701
2970,A,1036
2970,A,4012
2970,B,1580
5886,A,4038
5886,A,4039
5886,B,13232
11588,A,10692
3636,B,10692
3636,B,38207
3636,B,1568
3636,A,1581
13352,B,38063
13352,A,13232
13352,B,13231
5875,B,4026
5144,B,3268
5183,A,3306
5183,B,3308
5183,B,3310
5174,B,3306
5174,B,3302
5174,A,3298
5185,A,3308
5175,A,3302
5175,A,3299
5175,B,3300
5169,B,3299
5169,A,3295
5169,B,3298
5176,A,3300
5186,A,3310
5127,B,3258
5127,A,12465
5127,A,3252
12787,B,12465
12787,A,12466
12787,A,12467
11306,B,12466
11306,A,10331
11306,B,10334
11306,A,12358
12788,B,12467
13036,B,12805
13037,B,12806
11308,A,10333
11309,A,10334
11309,B,10335
11309,B,10338
11310,A,10335
11310,A,10336
11310,B,10337
11313,A,10338
11311,B,10336
11312,A,10337
12699,B,12358
5114,A,3238
2279,A,217
2279,B,243
2279,A,12128
2280,B,217
2280,A,253
2282,A,235
2282,B,218
2306,B,235
2306,A,236
2306,A,12637
2642,A,612
2642,A,12912
2642,B,745
2642,B,12128
2643,B,612
2643,A,755
2645,A,737
2645,B,613
2759,B,737
2759,A,738
2759,B,12637
5503,A,3632
5503,B,3654
5503,A,10081
5504,B,3632
5528,A,3654
5528,B,3667
5528,B,3660
5560,A,3683
5560,B,3689
5560,A,3682
5561,B,3683
5567,A,3689
5567,A,3690
5567,B,3696
5587,A,3706
5574,B,3706
5574,B,8268
5574,A,3696
9642,A,8357
9642,A,12551
9642,B,8368
9635,B,8357
9635,B,9954
9635,A,8348
2644,A,8359
2644,B,756
2644,A,613
2644,B,12127
9572,B,8359
9572,B,8296
9572,A,8286
9646,A,8362
9646,A,12119
9646,B,8364
9647,B,8362
9653,A,8370
2640,A,8373
2640,B,749
2640,A,611
2640,B,12130
9658,B,8373
9658,A,10094
9658,A,10092
9728,A,8443
9728,B,12588
9728,B,12589
9729,B,8443
9729,A,10019
9729,B,9956
10977,A,9947
10977,A,9948
9626,B,9947
9626,A,8340
9626,A,8341
9626,B,8344
9628,B,9948
9628,B,8341
9628,A,10093
10981,A,9954
10981,A,9955
9630,B,9955
9630,B,8348
9630,A,8343
2287,B,12119
2287,A,223
2287,B,222
2287,A,12120
12490,A,12121
2286,B,12121
2286,B,221
2286,A,222
2286,A,12122
12491,A,12124
2284,B,12124
2284,B,219
2284,A,220
2284,A,12125
12511,A,12157
12511,B,12154
12511,A,12155
12513,B,12157
12513,B,12161
12513,A,12168
12513,A,12162
12520,B,12168
5541,A,12300
5541,B,3670
5541,A,3666
12641,B,12300
12641,B,12301
12641,A,12302
12645,A,12306
12645,B,12304
12645,A,12305
12645,B,12307
12647,B,12306
12868,B,12551
12868,B,12553
12868,B,12552
12895,A,12588
12895,B,15639
13125,B,12912
13125,A,12913
13125,A,12914
356,A,38067
356,A,38168
356,A,38064
11075,B,38067
11075,B,10090
11075,A,10091
2319,B,38168
2319,A,254
2319,B,253
2319,A,12647
368,A,38405
368,A,38066
368,A,38406
9751,B,38405
9751,B,12594
9751,A,8464
9751,A,12592
363,A,38479
363,A,38065
2313,B,38479
2313,B,252
2313,B,10098
2313,A,246
2313,A,10171
2318,A,252
2318,B,251
2318,A,12646
2771,A,754
2771,B,753
2771,B,12646
2766,B,754
2766,A,748
2766,B,10171
3788,B,1833
3788,A,1745
3788,A,2511
11022,B,10019
11022,B,10020
10982,A,10020
10982,A,9956
11080,A,10098
11080,B,10097
4341,A,12587
4341,B,2511
4341,B,2735
9754,B,12587
9754,A,8467
9754,B,8475
14883,A,15641
14883,A,15643
14883,B,15645
14884,B,15641
14885,A,15644
14885,B,15642
14885,B,15643
14886,B,15644
2524,A,488
2524,B,487
2524,A,14715
2521,B,488
2521,A,486
2521,A,14714
2546,A,515
2546,B,514
2317,B,515
2317,A,251
2317,B,1549
2317,A,1561
2935,A,991
2935,B,990
2935,B,14715
2933,B,991
2933,A,989
2933,B,14714
2959,A,1027
2959,B,1026
2770,B,1027
2770,A,753
2770,B,1561
8825,A,7463
2934,B,7463
2934,B,989
2934,A,1026
2934,B,11834
8835,A,7473
8835,B,7475
8836,B,7473
2522,B,486
2522,A,514
2522,A,11834
3613,A,1549
3613,B,1548
3612,B,1745
3612,A,2735
3612,A,1548
9755,B,8467
9755,B,38406
9755,B,8474
9755,A,15638
13266,A,13080
13266,A,13081
13266,B,13082
13266,B,13084
13261,B,13080
13261,A,13076
13261,A,13079
13261,B,13088
13087,A,12857
13262,B,13076
13265,B,13079
13273,A,13089
9747,A,8461
9747,B,8465
9747,A,8459
9746,B,8461
9746,A,10097
9746,B,8458
9752,A,8465
9752,B,8469
9752,A,8466
9761,A,8478
9761,A,8475
9761,A,8476
9763,B,8478
9757,A,8469
9753,B,8466
9748,B,8459
9762,B,8476
9745,A,8458
13267,B,13081
13269,B,13083
13269,A,13084
13268,A,13082
12519,B,12167
14881,A,15639
14881,A,15640
14881,B,15638
14882,B,15640
14882,A,15642
14882,A,15645
9760,A,8474
2314,A,247
2314,B,246
2314,A,12643
2297,B,247
2297,A,229
2297,A,12130
2767,A,749
2767,B,748
2767,B,12643
2298,A,244
2298,B,229
2312,B,244
2312,A,245
2312,A,12642
2310,B,245
2310,B,12129
2310,A,242
2641,A,746
2641,B,611
2765,B,746
2765,A,747
2765,B,12642
2763,B,747
2763,A,744
9656,A,8372
9657,B,8372
9657,B,8377
9657,A,12129
9663,A,8377
2311,A,243
2311,B,242
2311,A,12641
2764,A,745
2764,B,744
2764,B,12641
5581,A,3702
5581,B,8267
5581,B,12540
5582,B,3702
5582,B,10091
5582,A,10193
11074,A,10090
11074,B,15625
11168,A,10194
11168,B,10195
11168,B,10193
5543,B,10194
5543,A,3668
5543,B,10089
11169,A,10195
11169,B,10196
9569,A,8284
9570,B,8284
9570,A,12539
9570,B,10203
9575,A,8295
9575,B,12913
9575,A,8290
9581,B,8295
11077,B,10094
11077,B,10093
12651,A,12311
12650,B,12311
12650,A,12310
12650,B,12309
12857,B,12539
12857,A,12541
12857,A,12540
14869,A,15625
14869,B,15624
14869,B,15623
9603,A,8317
9597,B,8317
9597,A,12724
9597,B,8309
11076,A,12726
11076,B,10092
12977,B,12726
12977,A,12727
9586,A,15624
9586,A,8299
9586,B,12725
14868,A,15623
9595,A,8308
9595,A,8309
9595,B,12727
9596,B,8308
12976,B,12724
12976,A,12725
9587,B,8299
9552,A,8267
11170,A,10196
12858,B,12541
13126,B,12914
9627,B,8340
9632,A,8344
5552,A,3678
5552,B,3692
5552,B,3687
5552,A,3676
5556,B,3678
5569,A,3692
9553,A,8268
9553,A,8269
9553,B,8274
5577,B,8269
5577,B,8275
5577,A,3699
9560,A,8275
9560,A,8274
9560,B,8277
11179,B,12310
11179,A,10203
5578,B,3699
9562,A,8278
9562,B,8280
9562,A,8277
9563,B,8278
9566,A,8280
9566,B,8290
9566,A,12309
5564,A,3686
5564,B,3688
5564,B,3690
5565,B,3686
5566,A,3687
5566,A,3688
5566,B,3697
5575,A,3697
5553,B,3676
5501,A,3630
5495,B,3630
5495,A,3624
5495,B,3629
11068,B,10081
11068,A,10082
5517,A,10085
5517,B,3643
5517,B,3650
11070,B,10085
11070,A,10086
13202,A,13003
13201,B,13003
13201,A,13004
13201,B,13002
13203,B,13004
5523,B,3668
5523,A,3650
5523,B,10088
11071,A,10087
11071,B,10485
11072,B,10087
11072,A,10088
11073,A,10484
11073,A,10089
11445,B,10484
11445,A,10485
11445,B,10486
13199,A,13000
13199,B,13001
13199,A,13002
5516,B,13000
5516,A,3643
11446,A,10486
13200,A,13001
11069,A,10084
11069,B,10083
5496,B,3624
5496,A,10083
5496,B,10086
5500,A,3629
12643,A,12304
12643,A,12303
12643,B,12302
12644,B,12303
12642,A,12301
12646,B,12305
12648,A,12307
9711,A,8426
9711,B,8442
9711,B,8430
9708,B,8426
9708,A,10096
9708,A,9958
9708,B,8422
9727,A,8442
9732,A,8446
9732,B,8450
9732,A,8447
9724,B,8446
9724,B,10021
9724,A,8438
10984,A,9959
10984,B,10022
9766,B,9959
9766,B,8480
11023,A,10021
11079,B,10096
11079,B,10095
12899,A,12594
12899,A,12595
9735,A,15592
9735,B,8448
9735,B,8464
14842,B,15592
14842,A,15591
14842,A,15593
12897,B,38065
12897,A,12591
12897,A,12590
565,A,38068
565,A,38403
11199,B,38068
11199,B,12412
11199,A,12579
11199,A,10222
9734,A,8448
9734,B,12593
9734,B,12590
12898,A,12593
12898,B,12592
12512,A,12166
12512,B,12156
12512,B,12165
12518,B,12166
12514,B,12158
12514,A,12159
12514,A,12160
12515,B,12159
12515,B,12162
12515,A,12169
12515,A,12163
12516,B,12160
12516,A,12164
12516,B,12163
12517,B,12164
12517,A,12165
12517,A,12170
12521,B,12169
12522,B,12170
12896,B,12591
12896,A,12589
2281,B,254
2281,A,218
2281,A,12127
2772,A,756
2772,B,755
2772,B,12647
9707,A,9957
9707,B,12563
9707,A,8422
10983,B,9957
10983,B,9958
12876,A,12564
12876,A,12563
12876,B,15593
12877,B,12564
14843,B,15591
14843,A,15595
14843,A,15594
14845,B,15595
14844,B,15594
9736,A,8450
9736,B,8456
9736,B,8455
9743,A,8456
9743,B,8460
9743,A,8457
9749,A,8460
9765,A,8480
9765,A,8481
9765,A,10022
9765,B,12596
11210,B,10233
11210,B,10234
11210,A,10232
11212,A,10234
11398,A,10435
11398,B,10434
11398,A,12617
11399,B,10435
11399,B,10439
11399,A,10438
12913,A,12618
12913,B,12617
12745,B,12618
12745,A,12411
9773,A,8490
9770,B,8490
9770,A,8485
12900,B,12595
12900,A,12596
9733,B,8447
9744,B,8457
11201,A,10224
9739,A,8453
9739,A,12405
9739,B,10223
9740,B,8453
9741,A,8454
9741,A,8455
9741,B,12580
9742,B,8454
12891,A,12580
12891,B,12579
12891,A,12581
11400,A,10436
11400,B,10437
11400,B,10438
11401,B,10436
11402,A,10437
11403,A,10439
12746,A,12412
12746,A,12413
12746,B,12411
12747,B,12413
12892,B,12581
11211,B,10232
11200,A,10223
11200,B,10222
11200,B,12132
9671,A,8387
9671,B,8400
9671,B,8390
9654,B,8387
9654,A,8371
9654,B,8384
9693,A,8409
9685,B,8409
9685,A,8400
9685,A,8401
11078,A,10095
9715,A,8430
9725,B,8438
9655,B,8371
9648,A,8364
9669,A,8384
12542,A,12196
12542,B,12197
12541,B,12196
12541,B,12195
12583,B,12243
12583,B,12409
12583,A,12244
12584,A,12245
12584,B,12407
12584,B,12244
12585,B,12245
12744,A,12410
12743,B,12410
12743,A,12409
12743,B,12408
12742,A,12407
12742,A,12408
12581,B,12241
9686,B,8401
9651,A,8368
2285,A,221
2285,B,220
2285,A,12123
2289,A,224
2289,B,12115
2289,B,237
2289,A,12116
2290,B,224
2290,A,225
2290,A,12114
2619,A,590
2619,B,591
2619,A,10487
2619,B,12123
2618,B,590
2618,A,589
2618,B,12122
2639,A,610
2639,B,739
2639,B,12116
2571,B,610
2571,A,3655
2571,A,535
2571,B,12114
5488,A,3618
5474,B,3618
5474,A,3607
5474,B,10480
5508,A,3636
5508,B,3646
5508,B,3651
5509,B,3636
5509,B,3639
5509,A,12559
5545,A,3670
5545,B,3681
5545,B,3673
5549,A,3674
5549,A,12864
5549,B,3685
5550,B,3674
5551,A,3675
5551,B,3693
5551,B,12901
5542,B,3675
5542,B,12770
5542,B,38064
5542,A,3667
5571,A,3694
5571,A,3695
5571,B,10488
5572,B,3694
5579,A,3700
5563,B,3700
5563,B,8289
5563,A,3685
11020,A,10015
11020,B,12772
11020,A,12769
5533,B,10015
5533,A,10479
5533,B,3659
13009,A,12770
13009,B,12769
13092,B,12864
13092,A,12865
13092,B,12866
13010,B,38046
13010,A,12772
13010,B,12771
2617,B,38491
2617,A,740
2617,A,8289
2617,B,12118
2617,B,38453
2617,B,588
2305,A,234
2305,B,236
2305,A,12636
2304,B,234
2304,A,233
2304,A,12635
2758,A,736
2758,B,738
2758,B,12636
2757,B,736
2757,A,735
2757,B,12635
5573,B,3695
5573,B,3701
5573,A,12771
5580,A,3701
9582,A,8296
9576,A,9945
9576,B,8305
9576,A,8291
10976,B,9945
10976,B,9946
9577,A,9946
9577,B,8291
9577,B,8298
11447,A,10488
11447,B,10487
11447,B,10489
5570,A,3693
5570,B,8286
5570,A,12900
13119,A,12901
13119,B,12900
5547,A,3672
5547,B,3680
5547,A,3673
5548,B,3672
5558,A,3680
5568,A,3691
5559,B,3691
5559,A,3681
5559,B,3682
2283,A,219
2283,B,233
2283,A,12126
2620,A,591
2620,B,592
2620,B,12125
2621,A,592
2621,A,8323
2621,B,735
2621,B,12126
9591,B,8323
9591,A,8305
9591,A,8304
9585,A,8298
9592,B,8304
11448,A,10489
5512,A,3639
11441,B,10479
11441,A,12557
12873,B,12557
12873,A,12558
12873,B,12559
5534,A,3660
5534,B,3662
5534,B,3663
5537,A,3662
5537,B,3664
5537,B,3666
5539,A,3664
5538,A,3663
5476,A,3610
5476,B,3611
5476,B,3612
5477,B,3610
5480,A,3613
5479,B,3613
5479,B,3615
5479,A,3612
5483,A,3615
5497,A,3625
5478,B,3625
5478,A,10481
5478,A,3611
11444,B,10483
5532,A,3659
11442,B,12558
11442,A,10480
2288,A,238
2288,B,12117
2288,B,223
2288,A,12118
2308,B,238
2308,A,239
2308,A,12639
2307,B,239
2307,A,237
2307,A,12638
2761,B,740
2761,A,741
2761,B,12639
2760,B,741
2760,A,739
2760,B,12638
2616,B,589
2616,A,588
2616,B,12120
12869,A,12553
9631,B,8343
9624,A,8337
12489,A,12115
5498,A,3626
5498,B,3638
5498,B,10018
5493,B,3626
5493,A,3622
5493,A,3623
5493,B,3627
5506,B,3634
5506,A,10018
5506,A,12554
5511,A,3638
5511,B,3655
5511,B,3644
5513,A,3640
5513,B,3657
5513,B,3645
5513,A,3641
5499,B,3640
5499,A,3628
5499,A,3627
5514,A,3642
5514,A,3646
5514,B,3641
5515,B,3642
5524,A,3651
5530,A,3657
5518,B,12865
5518,A,3645
5518,A,3644
13093,A,12866
5489,A,3620
5489,A,3619
5489,B,3621
5491,B,3620
5494,B,3622
5492,B,3623
5492,B,3628
5492,A,3621
5490,B,3619
2572,A,742
2572,A,3649
2572,B,535
2572,B,12113
5468,A,3602
5468,B,3609
5468,A,3601
5469,B,3602
13127,A,12915
13127,B,12916
13127,A,12917
13128,B,12915
14859,A,15613
14859,A,15611
14859,B,15612
14860,B,15611
5475,A,3608
5475,A,3609
5475,B,12917
2981,A,1043
2981,A,3317
2981,B,1044
2982,B,1043
2982,A,3309
2982,A,15553
2982,A,1794
5134,A,3261
5134,B,3274
5134,A,3259
5136,B,3261
5136,B,3275
5136,A,3260
5150,A,3275
5150,A,3274
5150,B,3279
5158,A,3284
5158,B,3293
5158,B,3286
5156,B,3284
5156,A,3282
5156,B,3288
5167,B,3309
5167,B,3311
5167,B,38190
5167,A,3293
5187,A,3311
5187,B,3316
5187,B,15586
5187,B,38191
5191,A,3316
5191,B,3317
5191,B,3319
5197,A,3323
5130,A,9939
5130,A,3255
5130,B,3260
10973,B,9939
10973,A,9940
5112,B,9940
5112,B,3255
5112,A,3237
11066,A,10078
11066,B,10077
5391,B,10078
5391,A,3524
5391,A,3525
11067,B,10079
11067,A,10080
12770,B,12444
12930,A,12657
12930,B,38070
12930,B,12656
5177,B,12657
5177,A,3301
5177,B,3303
14838,A,15586
597,A,38190
597,A,38075
596,A,38191
596,A,38192
12683,B,38332
12683,B,15558
12683,B,38328
12683,B,12340
12683,B,12341
2988,A,1818
2988,B,3403
2988,B,38192
2988,B,1047
3856,B,1818
3856,B,38196
3856,B,12807
3856,A,1819
5208,A,3331
5208,B,3334
5208,B,3340
5209,B,3331
2984,A,3354
2984,A,1045
2984,B,1819
2984,B,3362
5221,B,3354
5221,B,3350
5221,A,3343
5278,A,3403
5290,A,3415
5290,B,15330
5290,B,9949
5285,B,3415
5285,B,9950
5285,A,3410
6764,A,5089
6764,B,5090
6764,B,5094
6761,B,5089
6761,B,5093
6761,A,5087
6762,B,5091
6762,A,13344
6762,B,5087
6767,A,5093
6767,B,10859
6767,A,5094
6767,B,5100
10978,A,9950
10978,A,9949
13426,A,13347
13427,B,13347
13427,B,13350
13427,A,13348
13429,A,13350
6797,B,5143
6797,A,5134
6797,B,5135
6807,A,5144
6793,B,5144
6793,A,10865
6793,A,5131
11685,A,10862
11685,A,10864
11686,B,10862
11686,A,10863
6798,B,10864
6798,B,10863
6798,A,5135
11688,A,10871
6770,A,5098
6770,B,5106
6770,A,5099
6776,A,5106
