id,stream,stream_id
21902,upstream,21904
34431,upstream,35249
34975,downstream,34770
34975,upstream,35249
34976,upstream,21404
34976,downstream,34770
35251,downstream,35497
35251,upstream,35253
35251,upstream,35252
36755,upstream,35197
36772,upstream,30511
37140,upstream,20034
38596,upstream,34767
38597,upstream,34787
17481,downstream,38599
17481,upstream,17482
17769,downstream,38598
17769,upstream,17770
20464,upstream,34708
34446,downstream,35497
34650,upstream,34646
34652,upstream,34796
34654,upstream,35509
34686,downstream,34708
34686,upstream,35276
34708,downstream,20464
34708,upstream,34686
34708,downstream,21415
34708,upstream,35154
34733,upstream,35272
34734,downstream,35272
35166,downstream,35165
35166,upstream,34793
35179,downstream,35177
35267,downstream,37121
35267,upstream,35177
35267,downstream,35266
35272,downstream,34733
35272,upstream,34734
35272,upstream,35506
35272,downstream,35261
35277,downstream,35276
35283,downstream,34818
35283,upstream,34646
35498,downstream,35476
35498,downstream,35477
35498,upstream,35499
35503,downstream,35502
35503,upstream,34788
35503,upstream,34645
35506,downstream,35272
36985,upstream,35504
37118,upstream,35276
37119,upstream,35116
37121,upstream,35267
37121,upstream,35263
17396,upstream,33519
17396,downstream,17398
17397,downstream,17400
17397,downstream,17401
17397,upstream,33519
17400,upstream,17397
17400,downstream,17399
17401,upstream,17397
17401,downstream,17403
17404,downstream,17403
17680,upstream,17681
17680,downstream,17684
17681,downstream,17680
17681,downstream,17405
17681,upstream,17679
17682,downstream,17686
17682,downstream,17394
17682,upstream,17679
17683,upstream,33623
17683,downstream,17684
20436,downstream,21427
21429,upstream,20441
21429,downstream,21420
35153,downstream,21108
35153,upstream,35282
35153,upstream,34692
37117,upstream,35141
37167,upstream,21063
37167,upstream,21419
37306,upstream,23968
37306,upstream,21411
37306,upstream,20610
20454,upstream,20038
20455,downstream,21424
20456,downstream,21423
20459,upstream,21431
20465,downstream,20473
20465,downstream,21437
20465,upstream,20037
20613,upstream,21423
20674,upstream,21432
20674,upstream,20036
20674,downstream,20040
21427,upstream,20436
21427,downstream,20615
21427,downstream,21426
21427,upstream,21428
21432,downstream,20674
21432,upstream,21431
21439,downstream,37168
21439,downstream,20457
21439,downstream,21945
21439,upstream,20037
37168,upstream,21439
20036,downstream,20674
20036,upstream,20675
20473,upstream,20465
20473,upstream,20466
20611,upstream,21434
20757,upstream,21445
20757,downstream,20756
20757,downstream,21444
21437,upstream,20465
21437,downstream,20755
21437,upstream,20466
21445,downstream,20757
21445,downstream,20466
21445,upstream,21434
20756,upstream,20757
21440,upstream,20755
20755,downstream,20754
20755,upstream,21339
20755,upstream,21437
20755,downstream,21440
21444,upstream,20757
20466,downstream,20473
20466,downstream,21437
20466,upstream,21445
20457,upstream,21439
20457,downstream,21424
21423,upstream,20456
21423,downstream,20613
21423,downstream,20463
21423,upstream,21424
21433,downstream,21434
21433,upstream,20675
21438,upstream,21818
21438,upstream,21819
21438,downstream,20675
21818,downstream,21438
21818,upstream,21944
21818,downstream,21060
21819,downstream,21438
21819,upstream,21820
21819,downstream,21060
21820,downstream,21819
21820,upstream,21944
20758,downstream,21434
21434,downstream,20611
21434,downstream,21445
21434,upstream,21433
21434,upstream,20758
21944,downstream,21818
21944,downstream,21820
21944,upstream,21945
21945,upstream,21439
21945,downstream,21944
20463,upstream,21423
20463,downstream,20676
20675,downstream,37169
20675,downstream,20036
20675,downstream,21433
20675,upstream,21438
20675,upstream,20676
21060,upstream,21818
21060,upstream,21819
21060,downstream,20676
20676,upstream,20463
20676,downstream,20675
20676,upstream,21060
21424,upstream,20455
21424,upstream,20457
21424,downstream,21423
20615,upstream,21427
21426,upstream,21427
20037,upstream,20038
20037,downstream,20465
20037,downstream,21439
20911,downstream,20909
20909,upstream,20911
20909,downstream,20040
20909,upstream,20910
20040,downstream,20483
20040,downstream,21039
20040,upstream,20674
20040,upstream,20909
20910,downstream,20909
17395,upstream,17394
17686,upstream,17682
20441,downstream,21429
20441,downstream,21430
20441,upstream,20617
21430,upstream,20441
21430,downstream,20614
21430,downstream,21431
21428,downstream,21427
21428,upstream,20617
20617,downstream,20441
20617,downstream,21428
20617,upstream,17394
17394,upstream,17682
17394,downstream,17395
17394,downstream,20617
20614,upstream,21430
21431,downstream,20459
21431,downstream,21432
21431,upstream,21430
17405,upstream,17681
33519,upstream,33518
33519,downstream,17396
33519,downstream,17397
33622,upstream,33621
33622,downstream,17679
33623,upstream,33621
33623,downstream,17683
17679,downstream,17681
17679,downstream,17682
17679,upstream,33622
20479,upstream,21413
20479,downstream,21411
21412,downstream,21411
21420,upstream,21429
21420,downstream,21419
21420,downstream,21421
21420,upstream,20923
21063,downstream,21422
21063,downstream,37167
21063,upstream,21062
21063,upstream,21061
21419,downstream,21422
21419,downstream,37167
21419,upstream,21420
21413,downstream,20479
21062,downstream,21063
21421,upstream,21420
21061,downstream,21063
17398,upstream,17396
17398,downstream,17483
17399,upstream,17400
17399,downstream,17483
17399,upstream,17402
17483,upstream,17398
17483,upstream,17399
17483,downstream,17482
17684,upstream,17680
17684,upstream,17683
17684,downstream,17768
17768,upstream,17684
17768,downstream,17770
20444,downstream,20447
20445,downstream,20447
21108,upstream,35153
21108,downstream,20923
21108,upstream,20432
17403,upstream,17401
17403,upstream,17404
17403,downstream,17402
17685,downstream,17402
17402,downstream,17399
17402,upstream,17403
17402,upstream,17685
20558,downstream,20923
20923,downstream,21420
20923,upstream,21108
20923,upstream,20558
20923,upstream,20447
17482,downstream,17481
17482,upstream,17483
17770,downstream,17769
17770,upstream,17768
20447,upstream,20444
20447,upstream,20445
20447,downstream,20923
20432,downstream,21108
20461,downstream,21410
23968,downstream,20608
23968,downstream,37306
23968,upstream,23969
23969,downstream,23968
23969,upstream,23967
21411,downstream,20608
21411,downstream,37306
21411,upstream,20479
21411,upstream,21412
20610,downstream,20608
20610,downstream,37306
20759,downstream,23967
21415,upstream,34708
21415,downstream,21410
23967,downstream,23969
23967,upstream,20759
23967,upstream,21410
21410,upstream,20461
21410,upstream,21415
21410,downstream,23967
35133,downstream,37307
35133,downstream,34804
35133,downstream,35282
35133,upstream,35275
35140,downstream,37307
35140,downstream,34804
35140,downstream,35282
35140,upstream,35141
35199,downstream,35198
35199,upstream,35177
37307,upstream,35133
37307,upstream,35140
34804,upstream,35133
34804,upstream,35140
35282,downstream,35153
35282,upstream,35133
35282,upstream,35140
34692,downstream,35153
34816,upstream,35284
35141,downstream,37117
35141,downstream,35140
35141,upstream,35284
34655,upstream,34818
34817,downstream,34818
35285,downstream,35286
35285,downstream,35284
35285,upstream,34818
35286,upstream,35285
35284,downstream,34816
35284,downstream,35141
35284,upstream,35285
34818,upstream,35283
34818,downstream,34655
34818,upstream,34817
34818,downstream,35285
34719,downstream,35198
34814,upstream,35038
34815,downstream,34813
34815,downstream,35189
34815,upstream,35198
34815,upstream,34685
35274,upstream,35273
35274,upstream,34687
34940,downstream,35280
34940,upstream,35038
35036,downstream,35037
35036,downstream,35278
35036,upstream,35039
35279,downstream,35281
35037,upstream,35036
35037,downstream,35280
35280,upstream,34940
35280,upstream,35037
35280,downstream,21416
35281,upstream,35279
35281,downstream,21417
35281,downstream,21418
35281,upstream,35278
21416,upstream,35280
21416,upstream,21418
21417,upstream,35281
21418,upstream,35281
21418,downstream,21416
35278,upstream,35036
35278,downstream,35281
35039,downstream,35036
35039,downstream,35038
35038,downstream,34814
35038,downstream,34940
35038,upstream,35039
35273,downstream,35274
35273,upstream,35275
35275,downstream,35133
35275,downstream,35273
34687,downstream,35274
34813,upstream,34815
35189,upstream,34815
35198,upstream,35199
35198,upstream,34719
35198,downstream,34815
34685,downstream,34815
34685,upstream,35276
34712,downstream,35276
35276,downstream,34686
35276,upstream,35277
35276,downstream,37118
35276,downstream,34685
35276,upstream,34712
34914,downstream,35178
35268,downstream,35040
35268,downstream,35270
35268,upstream,35269
35502,upstream,35503
35502,downstream,37120
35502,downstream,35269
37120,upstream,35502
37120,upstream,35145
35271,downstream,35178
35271,upstream,35040
35271,upstream,34819
35177,upstream,35179
35177,downstream,35267
35177,downstream,35199
35177,upstream,35178
35178,upstream,34914
35178,upstream,35271
35178,downstream,35177
35040,upstream,35268
35040,downstream,35271
35270,upstream,35268
34819,downstream,35271
34723,upstream,35269
35261,upstream,35272
35261,downstream,35145
35269,downstream,35268
35269,upstream,35502
35269,downstream,34723
35269,upstream,35145
35145,downstream,37120
35145,upstream,35261
35145,downstream,35269
34821,downstream,35501
34821,downstream,34541
34821,upstream,35041
34936,downstream,35230
34936,upstream,35045
34936,upstream,35232
35116,downstream,37119
35116,downstream,35044
35116,downstream,35043
35116,upstream,34326
35500,downstream,37124
35500,downstream,35228
35500,downstream,35231
35500,upstream,35501
35507,upstream,35508
35507,downstream,37125
37122,upstream,35234
37122,upstream,35235
37123,upstream,35071
37124,upstream,35500
34324,downstream,34322
34324,upstream,35494
34606,upstream,35494
34799,upstream,35513
34799,downstream,34322
35514,downstream,35513
35514,upstream,35071
35513,downstream,34799
35513,upstream,35514
35299,downstream,35072
35300,upstream,35301
35300,downstream,35072
35301,downstream,35300
35070,downstream,35511
35070,upstream,35071
35072,upstream,35299
35072,upstream,35300
35072,downstream,35071
35511,downstream,35512
35511,upstream,35070
35071,downstream,37123
35071,downstream,35514
35071,downstream,35070
35071,upstream,35072
34798,upstream,35504
34798,downstream,34797
35504,downstream,36985
35504,downstream,34798
35504,upstream,35505
34322,upstream,34324
34322,upstream,34799
34322,downstream,34626
34322,downstream,35505
34626,upstream,34322
35505,downstream,35504
35505,upstream,34322
35508,downstream,35507
35508,upstream,34797
34638,downstream,34797
34797,upstream,34798
34797,downstream,35508
34797,upstream,34638
35494,downstream,34324
35494,downstream,34606
35494,upstream,35495
35495,downstream,35494
35495,upstream,35229
35495,upstream,35230
35229,downstream,35495
35229,upstream,35228
35230,upstream,34936
35230,downstream,35495
35230,upstream,35231
35228,upstream,35500
35228,downstream,35229
35231,upstream,35500
35231,downstream,35230
35045,downstream,34936
35045,upstream,35046
35045,upstream,35233
35232,downstream,34936
35046,downstream,35045
35233,downstream,35045
35501,upstream,34821
35501,downstream,35500
34541,upstream,34821
34599,downstream,34747
34599,downstream,37126
34747,upstream,34599
34747,downstream,34645
34747,downstream,34745
34747,upstream,35262
34788,downstream,35503
34788,upstream,34795
34788,upstream,35128
34820,downstream,35262
37125,upstream,35507
37125,upstream,34643
37125,upstream,34323
37126,upstream,34599
37126,upstream,35262
34738,downstream,35129
34738,upstream,35260
34738,upstream,34627
34739,downstream,35129
34796,downstream,34652
34796,downstream,35510
35258,downstream,34627
34643,downstream,37125
34323,downstream,37125
34323,upstream,35509
35509,downstream,34654
35509,downstream,34323
35509,upstream,35510
35510,upstream,34796
35510,downstream,35509
34795,downstream,34788
34795,downstream,34646
35128,downstream,34788
35128,downstream,34646
35128,upstream,35129
34646,downstream,34650
34646,downstream,35283
34646,upstream,34795
34646,upstream,35128
35129,upstream,34738
35129,upstream,34739
35129,downstream,35128
35260,downstream,34738
35259,downstream,34627
34627,downstream,34738
34627,upstream,35258
34627,upstream,35259
34645,downstream,35503
34645,upstream,34747
34745,upstream,34747
35044,upstream,35116
35262,downstream,34747
35262,upstream,34820
35262,downstream,37126
35262,upstream,35043
35043,upstream,35116
35043,downstream,35262
34477,upstream,35238
35237,downstream,35235
35237,downstream,35236
35237,upstream,35238
35476,upstream,35498
35476,downstream,35234
35477,upstream,35498
34326,downstream,35116
34326,downstream,34325
34326,upstream,35234
34326,upstream,35235
35041,downstream,34821
35041,upstream,35042
34530,upstream,34325
35042,downstream,35041
35042,upstream,34325
34325,upstream,34326
34325,downstream,34530
34325,downstream,35042
35234,downstream,37122
35234,upstream,35476
35234,downstream,34326
35234,upstream,35236
35235,downstream,37122
35235,upstream,35237
35235,downstream,34326
35236,upstream,35237
35236,downstream,35234
35239,downstream,35238
35238,downstream,34477
35238,downstream,35237
35238,upstream,35239
35263,downstream,37121
35263,downstream,35266
35263,upstream,35264
35154,downstream,34708
35154,upstream,35266
35266,upstream,35267
35266,upstream,35263
35266,downstream,35154
35264,downstream,35263
35264,downstream,35265
35264,upstream,35165
35265,upstream,35264
34730,upstream,35165
35165,upstream,35166
35165,downstream,35264
35165,downstream,34730
34569,upstream,34540
34754,downstream,37129
34754,downstream,34746
34754,upstream,34540
34757,downstream,35115
34757,upstream,35197
35048,downstream,35054
35049,downstream,35051
35049,downstream,35056
35053,downstream,35047
35115,upstream,34757
35115,downstream,35050
35115,downstream,35106
35115,upstream,34514
35256,downstream,34794
37129,upstream,34754
37129,upstream,35105
37308,upstream,35197
34746,upstream,34754
34746,upstream,35105
34746,downstream,34794
34793,downstream,35166
34793,downstream,35516
34793,upstream,34794
35105,downstream,37129
35105,downstream,34746
35105,upstream,35106
35112,upstream,35113
35112,upstream,35114
35516,upstream,34793
35047,upstream,35053
35047,downstream,35108
35047,upstream,35052
35050,upstream,35115
35050,downstream,35054
35054,upstream,35048
35054,upstream,35050
35054,downstream,35111
35109,upstream,35111
35109,downstream,35110
35111,upstream,35054
35111,downstream,35109
35111,downstream,35113
35111,upstream,35107
36757,upstream,35106
35055,downstream,35108
35110,upstream,35109
35110,upstream,35108
35108,upstream,35047
35108,upstream,35055
35108,downstream,35110
35052,downstream,35047
35051,upstream,35049
35056,upstream,35049
35113,downstream,35112
35113,upstream,35111
35114,downstream,35112
35106,upstream,35115
35106,downstream,35105
35106,downstream,36757
35106,downstream,35107
35107,downstream,35111
35107,upstream,35106
34794,upstream,35256
34794,upstream,34746
34794,downstream,34793
34514,downstream,35115
34514,upstream,34783
35499,downstream,35498
35499,upstream,34783
35496,downstream,34783
35496,upstream,35497
34783,downstream,34514
34783,downstream,35499
34783,upstream,35496
35497,upstream,35251
35497,upstream,34446
35497,downstream,35496
35475,downstream,34787
35257,downstream,34787
34787,downstream,38597
34787,upstream,35475
34787,upstream,35257
34540,downstream,34569
34540,downstream,34754
34540,upstream,35197
35201,downstream,35200
35201,upstream,34770
35200,upstream,35201
35200,downstream,35197
35197,downstream,36755
35197,downstream,34757
35197,downstream,37308
35197,downstream,34540
35197,upstream,35200
34767,downstream,38596
34767,upstream,34770
34770,upstream,34975
34770,upstream,34976
34770,downstream,35201
34770,downstream,34767
20339,downstream,37131
20339,downstream,20033
20339,upstream,20762
20339,upstream,20686
20684,downstream,21369
20684,downstream,21399
20684,upstream,20685
21325,upstream,21324
21390,downstream,21030
21390,downstream,21029
21390,upstream,20761
21390,upstream,21389
21394,upstream,21396
21394,downstream,21397
21483,downstream,21482
21483,downstream,20295
23971,downstream,36833
23971,downstream,23970
23971,upstream,21381
23972,downstream,36833
23972,downstream,23970
30517,upstream,32163
30517,downstream,30520
34777,upstream,21388
34777,upstream,21384
34777,downstream,35250
34777,downstream,35252
36833,upstream,23971
36833,upstream,23972
36840,upstream,20683
36840,upstream,21383
37008,upstream,23990
37131,upstream,20339
37131,upstream,21399
37133,upstream,20409
21385,downstream,21384
21385,upstream,21387
21388,downstream,34777
21388,downstream,36839
21388,upstream,21387
21501,upstream,23991
21501,downstream,20414
21501,upstream,21029
23991,downstream,21501
23991,upstream,23990
36839,upstream,21388
36839,upstream,21384
37134,upstream,21387
37139,upstream,20623
20623,downstream,37139
20623,downstream,20415
20623,downstream,20622
20623,upstream,20357
20623,upstream,23992
20415,downstream,23997
20415,upstream,20623
20622,upstream,20623
20622,downstream,20414
20414,downstream,23997
20414,upstream,21501
20414,upstream,20622
20354,downstream,20357
20357,downstream,20623
20357,upstream,20354
20357,upstream,20767
20357,upstream,20355
20767,downstream,20357
21024,upstream,21025
21024,downstream,21488
21024,downstream,20355
21024,upstream,21481
23990,downstream,37008
23990,downstream,23991
23990,downstream,23992
21488,upstream,21024
20355,downstream,20357
20355,upstream,21024
21482,upstream,21483
21482,downstream,21481
21481,upstream,20311
21481,downstream,21024
21481,upstream,21482
20295,upstream,21483
23992,downstream,20623
23992,upstream,23990
21384,downstream,34777
21384,upstream,21385
21384,downstream,36839
21384,upstream,21386
21386,downstream,21384
20395,upstream,20630
20395,downstream,21330
20395,upstream,21030
20397,upstream,20628
20397,downstream,21330
20628,downstream,20397
20628,downstream,21326
20630,downstream,20395
21330,upstream,20395
21330,upstream,20397
21330,downstream,21387
21387,downstream,21385
21387,downstream,21388
21387,downstream,37134
21387,upstream,21330
21030,upstream,21390
21030,downstream,20395
21029,upstream,21390
21029,downstream,21501
21326,upstream,20628
21028,downstream,21389
21028,upstream,24068
21391,downstream,21389
21391,upstream,21392
21391,upstream,21395
27942,downstream,36773
27942,downstream,27941
27942,upstream,24068
30653,upstream,32161
30653,downstream,36773
30653,downstream,27941
30653,upstream,30547
36820,upstream,27941
37132,upstream,24055
27822,downstream,27885
27822,upstream,30731
27940,downstream,21026
27940,upstream,33196
33160,downstream,33159
33160,upstream,30731
27885,downstream,21041
27885,upstream,30657
27885,upstream,27822
21026,upstream,27940
21026,upstream,33159
33159,upstream,33160
33159,downstream,21026
30730,upstream,30676
30730,downstream,30731
30731,downstream,27822
30731,downstream,33160
30731,upstream,30730
20109,upstream,33197
21027,upstream,33196
27941,upstream,27942
27941,upstream,30653
27941,downstream,36820
27941,downstream,21398
27941,downstream,33197
21398,upstream,27941
33197,downstream,20109
33197,upstream,27941
33197,downstream,33196
33196,downstream,27940
33196,downstream,21027
33196,upstream,33197
20761,downstream,21390
20761,downstream,36745
21389,downstream,21390
21389,upstream,21028
21389,upstream,21391
21389,downstream,36745
36745,upstream,20761
36745,upstream,21389
24055,downstream,37132
24055,downstream,21392
24055,upstream,30516
30533,downstream,24068
30533,upstream,30516
24068,downstream,21028
24068,downstream,27942
24068,upstream,30533
30547,downstream,30653
21392,downstream,21391
21392,upstream,24055
21395,downstream,21391
21395,upstream,21396
21396,downstream,21394
21396,downstream,21395
30516,upstream,32163
30516,downstream,24055
30516,downstream,30533
20362,upstream,21824
20398,upstream,19998
20683,downstream,36840
20683,downstream,35227
20683,downstream,37135
20683,upstream,20409
20760,downstream,37130
20760,downstream,21405
21407,downstream,21409
21407,upstream,20681
21407,upstream,21408
21822,upstream,20027
21822,downstream,21821
21824,downstream,20362
21824,downstream,20032
21824,upstream,21826
21824,upstream,21825
35097,downstream,35098
35097,upstream,21180
35098,upstream,35097
35098,upstream,35096
36760,upstream,21406
36760,upstream,21405
36834,upstream,19998
37130,upstream,20760
37130,upstream,21821
37136,upstream,21404
21181,upstream,21409
21181,downstream,21180
21181,downstream,35099
21409,upstream,21407
21409,downstream,21181
21409,downstream,20682
35227,upstream,20683
35227,downstream,35250
35227,downstream,35252
35227,upstream,21383
35253,downstream,35251
37135,upstream,20683
37135,upstream,21383
35250,upstream,34777
35250,upstream,35227
35252,downstream,35251
35252,upstream,34777
35252,upstream,35227
20682,upstream,21409
20682,downstream,21383
21383,downstream,36840
21383,downstream,35227
21383,downstream,37135
21383,upstream,20682
21180,downstream,35097
21180,upstream,21181
21180,downstream,35095
35095,upstream,21180
35099,upstream,21181
19998,downstream,20398
19998,downstream,36834
19998,downstream,19999
19998,upstream,20032
19998,upstream,23970
20409,downstream,37133
20409,downstream,20683
20409,downstream,21324
20409,upstream,19999
21324,downstream,21325
21324,upstream,20409
19999,upstream,19998
19999,downstream,20409
19999,downstream,20027
20681,downstream,21407
21408,downstream,21407
21408,upstream,20027
20027,downstream,21822
20027,upstream,19999
20027,downstream,21408
20032,upstream,21824
20032,downstream,19998
23970,upstream,23971
23970,upstream,23972
23970,downstream,19998
21406,downstream,36760
21406,downstream,35249
35249,downstream,34431
35249,downstream,34975
35249,upstream,21406
35249,upstream,21405
35096,downstream,35098
21823,downstream,21821
21821,upstream,21822
21821,downstream,37130
21821,upstream,21823
21821,downstream,21405
21405,upstream,20760
21405,downstream,36760
21405,downstream,35249
21405,upstream,21821
20033,upstream,20339
20033,downstream,20410
20033,downstream,21825
20033,upstream,21399
36836,upstream,21826
36836,upstream,21825
20410,upstream,20033
21826,downstream,21824
21826,downstream,36836
21825,downstream,21824
21825,upstream,20033
21825,downstream,36836
21369,downstream,21403
21369,upstream,20684
21399,upstream,20684
21399,downstream,37131
21399,downstream,20033
20028,downstream,20766
20028,upstream,21031
20034,upstream,21033
20034,upstream,21375
20034,downstream,37140
20034,downstream,21380
20034,downstream,21906
20034,upstream,21032
20766,upstream,20028
20766,downstream,20765
20766,downstream,21314
20766,upstream,23988
21379,upstream,21031
30545,upstream,30512
30545,downstream,36987
30545,downstream,30544
36838,upstream,21031
37310,upstream,23989
37310,upstream,23987
21382,downstream,21316
21382,upstream,21314
21381,downstream,23971
21381,downstream,20680
21381,upstream,21316
20680,upstream,21381
20205,upstream,21316
21316,upstream,21382
21316,downstream,21381
21316,downstream,20205
20765,upstream,20766
21314,upstream,20766
21314,downstream,21382
23989,downstream,37310
23989,upstream,20654
23989,downstream,23988
30544,upstream,30545
30544,downstream,30520
30544,upstream,30546
20650,upstream,20654
21393,downstream,21397
21397,upstream,21394
21397,upstream,21393
20092,upstream,21042
21042,downstream,20092
21042,downstream,20654
21042,upstream,30520
20654,downstream,23989
20654,downstream,20650
20654,upstream,21042
30520,upstream,30517
30520,upstream,30544
30520,downstream,21042
23987,downstream,37310
23987,downstream,23988
23988,downstream,20766
23988,upstream,23989
23988,upstream,23987
30546,downstream,36987
30546,downstream,30544
20762,downstream,20339
20762,upstream,20763
20762,upstream,20764
20763,downstream,20762
21380,upstream,20034
21906,upstream,20034
21906,downstream,21904
21906,downstream,21905
37138,upstream,20685
20764,downstream,20762
20686,downstream,20339
20686,upstream,20685
20685,downstream,20684
20685,downstream,37138
20685,downstream,20686
20685,upstream,21903
20685,upstream,21905
21903,downstream,20685
21903,upstream,21904
21904,downstream,21902
21904,upstream,21906
21904,downstream,21903
21905,upstream,21906
21905,downstream,20685
21031,downstream,20028
21031,downstream,21379
21031,downstream,36838
21031,downstream,21032
21031,upstream,24065
21031,downstream,37137
21032,downstream,20034
21032,upstream,21031
24065,downstream,21031
24065,upstream,30511
37137,upstream,21031
30515,upstream,30512
37152,upstream,30512
30513,upstream,30511
30511,upstream,30509
30511,upstream,30510
30511,upstream,32123
30511,downstream,36772
30511,downstream,24065
30511,downstream,30513
20424,upstream,21402
35244,upstream,21402
21400,upstream,21403
21400,downstream,33215
33215,downstream,21404
33215,upstream,21400
19996,upstream,20031
19996,upstream,20653
20031,downstream,19996
20031,downstream,21377
20031,upstream,20160
20224,upstream,20030
21320,downstream,21319
21320,upstream,20029
21377,upstream,20031
21377,upstream,20653
30514,upstream,30508
30514,downstream,24067
37141,upstream,20030
21319,upstream,21320
21319,downstream,21378
21378,upstream,21319
20029,downstream,21320
20029,downstream,21376
20029,upstream,20030
24066,upstream,30508
24066,downstream,21033
20655,downstream,21375
21376,downstream,21375
21376,upstream,20029
20030,downstream,20224
20030,downstream,37141
20030,downstream,20029
20030,upstream,20160
20160,downstream,20031
20160,downstream,20030
24067,upstream,30514
24067,downstream,20653
24067,upstream,30532
30521,downstream,30532
20653,downstream,19996
20653,downstream,21377
20653,upstream,24067
30532,upstream,30518
30532,downstream,24067
30532,upstream,30521
8786,downstream,8792
8786,upstream,5193
8790,downstream,8794
8790,upstream,10923
8791,downstream,10879
8791,upstream,8783
8806,downstream,14916
8806,upstream,5185
10042,upstream,8797
10042,upstream,13415
10042,downstream,38593
10372,downstream,13426
10372,upstream,10373
10951,downstream,10954
10951,downstream,38686
10951,upstream,10934
10951,upstream,10935
10954,upstream,10951
10954,downstream,38692
10981,downstream,10980
10981,upstream,12140
12674,upstream,10069
12674,downstream,12673
12677,downstream,78773
12677,upstream,12678
38691,downstream,38696
38691,downstream,38690
38691,upstream,13386
38691,upstream,13396
15286,downstream,13428
15286,upstream,13419
15300,downstream,14916
15300,upstream,13424
15490,downstream,15489
15490,upstream,12675
30507,downstream,30508
30507,downstream,36771
30507,upstream,30506
30507,downstream,37161
32136,upstream,32134
32136,upstream,27685
32136,downstream,32135
32176,downstream,32175
32176,upstream,32179
32180,upstream,32181
32180,downstream,32179
37142,upstream,10924
37142,upstream,10925
37143,upstream,10889
37143,upstream,10939
8793,upstream,10950
10878,upstream,8821
10878,upstream,10985
10878,downstream,37156
10878,downstream,24750
24248,downstream,30860
24248,upstream,24158
24262,downstream,36777
24262,downstream,24771
24262,upstream,24233
24262,upstream,24763
24765,downstream,30860
24766,downstream,24768
24772,downstream,24775
27662,downstream,27664
27662,upstream,32149
27662,upstream,32150
29013,downstream,29012
30552,downstream,30550
30552,downstream,30551
30552,upstream,30553
30677,downstream,33145
30677,upstream,27679
32164,downstream,32163
32164,downstream,37144
32164,upstream,27687
36749,upstream,30855
36749,upstream,30854
36779,upstream,24779
36779,upstream,30858
37144,upstream,32164
37145,upstream,27672
37145,upstream,27673
37146,upstream,24158
37171,upstream,38687
37171,upstream,8804
37282,upstream,27679
38687,downstream,37171
38687,downstream,37148
38687,downstream,8807
38687,upstream,38693
38687,upstream,38696
38686,upstream,10951
38686,downstream,10950
27870,upstream,33179
30656,upstream,30716
30656,downstream,33164
30688,upstream,30689
30688,downstream,30655
30860,upstream,24248
30860,upstream,24765
30860,downstream,30859
33144,downstream,30664
33144,upstream,33145
33146,downstream,33150
33146,upstream,33145
33147,downstream,33150
33163,downstream,33162
33163,upstream,33164
33171,downstream,30664
33171,upstream,33172
33177,downstream,30690
33177,upstream,33178
36770,upstream,33145
27988,downstream,27987
27989,upstream,30643
27989,downstream,27987
27989,upstream,30555
30632,downstream,30633
30632,downstream,30631
30632,upstream,30635
30634,upstream,30635
30643,downstream,27989
30643,upstream,30644
30643,upstream,30645
30644,downstream,30643
30646,downstream,30645
30647,downstream,30645
30647,upstream,30649
30647,upstream,30648
30700,downstream,30676
30700,downstream,37108
30700,upstream,27984
30718,upstream,30729
30718,upstream,30715
30726,upstream,30716
36774,upstream,33161
27984,downstream,30700
27984,downstream,27983
27984,upstream,27985
27986,upstream,27985
30565,downstream,30563
27983,upstream,27984
27985,downstream,27984
27985,downstream,27986
27985,upstream,30563
27985,upstream,30560
30563,upstream,30565
30563,downstream,27985
30563,upstream,30564
30564,downstream,30563
30564,upstream,30642
30564,upstream,30631
30564,upstream,30652
30633,upstream,30632
30642,downstream,30564
30560,upstream,30561
30560,downstream,27985
30560,upstream,30562
30562,downstream,30560
30631,upstream,30632
30631,downstream,30564
30652,downstream,30564
30645,downstream,30643
30645,upstream,30646
30645,upstream,30647
30636,upstream,30637
30638,upstream,30639
30639,downstream,30638
30639,upstream,30640
30639,downstream,30637
30640,downstream,30639
30640,downstream,30641
30641,upstream,30640
30635,downstream,30632
30635,downstream,30634
30635,upstream,30637
30637,downstream,30636
30637,upstream,30639
30637,downstream,30635
30649,downstream,30647
30649,upstream,30651
30649,upstream,30650
30651,downstream,30649
30650,downstream,30649
30648,downstream,30647
33157,downstream,30699
33157,upstream,33158
33161,downstream,36774
33161,downstream,33158
33161,upstream,33162
30699,downstream,30676
30699,downstream,37108
30699,upstream,33157
30699,upstream,27987
27987,upstream,27988
27987,upstream,27989
27987,downstream,30699
30555,downstream,27989
30555,upstream,30556
30555,upstream,30559
30556,downstream,30555
30556,upstream,30558
30556,upstream,30557
30558,downstream,30556
30559,downstream,30555
33158,downstream,33157
33158,upstream,33161
30557,downstream,30556
33162,upstream,33163
33162,downstream,33161
30717,downstream,30727
30717,upstream,30721
30727,upstream,30717
30727,downstream,30729
30727,upstream,30722
30728,downstream,30729
30729,downstream,30718
30729,upstream,30727
30729,upstream,30728
30720,upstream,30721
30721,downstream,30717
30721,downstream,30720
30716,downstream,30656
30716,downstream,30726
30715,downstream,30718
30722,downstream,30727
30689,downstream,30688
30689,upstream,30690
30690,upstream,33177
30690,downstream,30689
24781,upstream,24775
29017,downstream,36777
29017,downstream,24771
33178,downstream,33177
33178,upstream,33179
33184,downstream,33183
33184,upstream,33185
36777,upstream,24262
36777,upstream,29017
